stateFIPS,StateLower,CongressionalDistrict,StateAbbreviation,Population2016,FracSLDFromCD,FracCDFromSLD
23,19,1,ME,8844.827,1,0.013
23,20,1,ME,9462.744,1,0.014
23,21,1,ME,9452.479,1,0.014
23,22,1,ME,9464.847,1,0.014
23,23,1,ME,9513.722,1,0.014
23,24,1,ME,8915.486,1,0.013
23,25,1,ME,8711.235,1,0.013
23,26,1,ME,9187.129,1,0.014
23,27,1,ME,9028.498,1,0.013
23,28,1,ME,9212.012,1,0.014
23,29,1,ME,9171.577,1,0.014
23,30,1,ME,8814.916,1,0.013
23,31,1,ME,8826.321,1,0.013
23,32,1,ME,8869.866,1,0.013
23,33,1,ME,8757.891,1,0.013
23,34,1,ME,9312.582,1,0.014
23,35,1,ME,8825.284,1,0.013
23,36,1,ME,8747.523,1,0.013
23,37,1,ME,8728.861,1,0.013
23,38,1,ME,8739.229,1,0.013
23,39,1,ME,9123.884,1,0.013
23,40,1,ME,8848.094,1,0.013
23,41,1,ME,8825.284,1,0.013
23,42,1,ME,8921.707,1,0.013
23,43,1,ME,9063.749,1,0.013
23,44,1,ME,9228.601,1,0.014
23,45,1,ME,8746.487,1,0.013
23,46,1,ME,4701.91,0.551,0.007
23,47,1,ME,9248.3,1,0.014
23,48,1,ME,8691.536,1,0.013
23,49,1,ME,9561.415,1,0.014
23,50,1,ME,9274.22,1,0.014
23,51,1,ME,8979.087,1,0.013
23,52,1,ME,8509.175,1,0.013
23,53,1,ME,8541.404,1,0.013
23,54,1,ME,8779.022,1,0.013
23,55,1,ME,9227.768,1,0.014
23,65,1,ME,5745.973,0.652,0.008
23,66,1,ME,6461.369,0.738,0.01
23,67,1,ME,8799.364,1,0.013
23,68,1,ME,9539.585,1,0.014
23,69,1,ME,8232.231,0.879,0.012
23,78,1,ME,7693.058,0.927,0.011
23,79,1,ME,4271.947,0.507,0.006
23,80,1,ME,8775.173,1,0.013
23,81,1,ME,8577.454,0.965,0.013
23,83,1,ME,2917.716,0.338,0.004
23,84,1,ME,4896.749,0.588,0.007
23,85,1,ME,8787.696,1,0.013
23,86,1,ME,8695.9,1,0.013
23,87,1,ME,7041.411,0.801,0.01
23,88,1,ME,8290.284,1,0.012
23,89,1,ME,8487.22,1,0.013
23,90,1,ME,8469.346,1,0.012
23,91,1,ME,8605.222,1,0.013
23,92,1,ME,8546.72,1,0.013
23,93,1,ME,8878.787,1,0.013
23,94,1,ME,8181.647,0.934,0.012
23,95,1,ME,8977.807,1,0.013
23,109,1,ME,8643.586,1,0.013
23,110,1,ME,6874.795,0.795,0.01
23,134,1,ME,1593.321,0.188,0.002
23,46,2,ME,3834.316,0.449,0.006
23,56,2,ME,8976.963,1,0.014
23,57,2,ME,9193.191,1,0.014
23,58,2,ME,9104.508,1,0.014
23,59,2,ME,9148.351,1,0.014
23,60,2,ME,9043.725,1,0.014
23,61,2,ME,9165.291,1,0.014
23,62,2,ME,8333.26,1,0.013
23,63,2,ME,8823.511,1,0.014
23,64,2,ME,8413.972,1,0.013
23,65,2,ME,3063.069,0.348,0.005
23,66,2,ME,2293.814,0.262,0.004
23,69,2,ME,1135.772,0.121,0.002
23,70,2,ME,9107.944,1,0.014
23,71,2,ME,8676.588,1,0.013
23,72,2,ME,8837.591,1,0.014
23,73,2,ME,8516.313,1,0.013
23,74,2,ME,8983.891,1,0.014
23,75,2,ME,9040.735,1,0.014
23,76,2,ME,8624.833,1,0.013
23,77,2,ME,8535.011,1,0.013
23,78,2,ME,602.1,0.073,0.001
23,79,2,ME,4151.527,0.493,0.006
23,81,2,ME,307.959,0.035,0
23,82,2,ME,8930.207,1,0.014
23,83,2,ME,5724.883,0.662,0.009
23,84,2,ME,3429.008,0.412,0.005
23,87,2,ME,1749.051,0.199,0.003
23,94,2,ME,574.435,0.066,0.001
23,96,2,ME,8994.064,1,0.014
23,97,2,ME,9083.375,1,0.014
23,98,2,ME,9016.392,1,0.014
23,99,2,ME,9361.459,1,0.014
23,100,2,ME,8859.451,1,0.014
23,101,2,ME,8686.858,1,0.013
23,102,2,ME,8672.064,1,0.013
23,103,2,ME,8389.998,1,0.013
23,104,2,ME,8583.302,1,0.013
23,105,2,ME,8771.792,1,0.013
23,106,2,ME,8380.469,1,0.013
23,107,2,ME,8598.267,1,0.013
23,108,2,ME,8220.021,1,0.013
23,110,2,ME,1777.675,0.205,0.003
23,111,2,ME,8816.636,1,0.014
23,112,2,ME,8896.71,1,0.014
23,113,2,ME,8938.48,1,0.014
23,114,2,ME,8673.261,1,0.013
23,115,2,ME,8477.729,1,0.013
23,116,2,ME,8851.702,1,0.014
23,117,2,ME,9081.987,1,0.014
23,118,2,ME,8159.373,1,0.012
23,119,2,ME,8185.688,1,0.013
23,120,2,ME,8380.677,1,0.013
23,121,2,ME,8532.017,1,0.013
23,122,2,ME,8333.782,1,0.013
23,123,2,ME,8758.854,1,0.013
23,124,2,ME,9102.068,1,0.014
23,125,2,ME,8287.428,1,0.013
23,126,2,ME,8366.328,1,0.013
23,127,2,ME,8289.401,1,0.013
23,128,2,ME,8642.477,1,0.013
23,129,2,ME,8738.143,1,0.013
23,130,2,ME,8605.748,1,0.013
23,131,2,ME,8719.393,1,0.013
23,132,2,ME,9222.169,1,0.014
23,133,2,ME,8472.156,1,0.013
23,134,2,ME,6879.126,0.812,0.011
23,135,2,ME,8890.163,1,0.014
23,136,2,ME,8313.734,1,0.013
23,137,2,ME,8527.613,1,0.013
23,138,2,ME,8734.516,1,0.013
23,139,2,ME,8610.079,1,0.013
23,140,2,ME,8611.993,1,0.013
23,141,2,ME,8459.538,1,0.013
23,142,2,ME,8277.566,1,0.013
23,143,2,ME,8854.52,1,0.014
23,144,2,ME,8586.833,1,0.013
23,145,2,ME,8476.837,1,0.013
23,146,2,ME,8678.554,1,0.013
23,147,2,ME,8568.867,1,0.013
23,148,2,ME,8571.704,1,0.013
23,149,2,ME,8371.24,1,0.013
23,150,2,ME,8605.745,1,0.013
23,151,2,ME,8688.01,1,0.013
24,5,1,MD,65162.886,0.507,0.089
24,7,1,MD,75658.145,0.573,0.103
24,8,1,MD,21430.408,0.167,0.029
24,36,1,MD,129154.47,1,0.176
24,34A,1,MD,1407.804,0.018,0.002
24,34B,1,MD,37288.853,0.849,0.051
24,35A,1,MD,43046.215,1,0.059
24,35B,1,MD,87201.455,1,0.119
24,37A,1,MD,42366.568,1,0.058
24,37B,1,MD,85348.839,1,0.116
24,38A,1,MD,44633.364,1,0.061
24,38B,1,MD,44111.029,1,0.06
24,38C,1,MD,41852.159,1,0.057
24,42B,1,MD,14229.13,0.168,0.019
24,6,2,MD,126686.124,1,0.169
24,7,2,MD,45575.16,0.345,0.061
24,8,2,MD,62647.813,0.488,0.084
24,10,2,MD,81684.332,0.678,0.109
24,11,2,MD,46816.563,0.388,0.063
24,12,2,MD,12365.197,0.096,0.017
24,13,2,MD,37865.521,0.281,0.051
24,32,2,MD,63474.549,0.454,0.085
24,45,2,MD,45060.374,0.395,0.06
24,46,2,MD,37696.81,0.322,0.05
24,31A,2,MD,24135.276,0.535,0.032
24,34A,2,MD,78462.752,0.982,0.105
24,34B,2,MD,6619.651,0.151,0.009
24,42A,2,MD,33000.351,0.776,0.044
24,42B,2,MD,45418.838,0.537,0.061
24,8,3,MD,44220.346,0.345,0.059
24,11,3,MD,61678.489,0.511,0.082
24,12,3,MD,32332.817,0.252,0.043
24,13,3,MD,88519.372,0.656,0.118
24,14,3,MD,87288.906,0.646,0.116
24,19,3,MD,4204.339,0.032,0.006
24,20,3,MD,26653.618,0.211,0.035
24,21,3,MD,17951.351,0.133,0.024
24,32,3,MD,69494.626,0.497,0.092
24,33,3,MD,21390.036,0.158,0.028
24,40,3,MD,20514.833,0.179,0.027
24,41,3,MD,39180.609,0.341,0.052
24,43,3,MD,26142.183,0.228,0.035
24,45,3,MD,19337.891,0.169,0.026
24,46,3,MD,58360.123,0.498,0.078
24,09A,3,MD,2359.205,0.026,0.003
24,30A,3,MD,66308.584,0.762,0.088
24,31A,3,MD,20937.605,0.465,0.028
24,31B,3,MD,34466.13,0.385,0.046
24,42A,3,MD,9528.067,0.224,0.013
24,42B,3,MD,2150.267,0.025,0.003
24,21,4,MD,70502.491,0.523,0.093
24,22,4,MD,46627.667,0.35,0.061
24,24,4,MD,113587.631,0.92,0.15
24,25,4,MD,106203.725,0.863,0.14
24,26,4,MD,81263.981,0.66,0.107
24,32,4,MD,6832.972,0.049,0.009
24,33,4,MD,98922.707,0.729,0.13
24,23A,4,MD,13217.623,0.318,0.017
24,23B,4,MD,16601.957,0.203,0.022
24,30A,4,MD,15301.249,0.176,0.02
24,30B,4,MD,3694.498,0.085,0.005
24,31B,4,MD,54998.873,0.615,0.073
24,47A,4,MD,87742.383,1,0.116
24,47B,4,MD,42780.59,1,0.056
24,21,5,MD,46315.316,0.344,0.061
24,22,5,MD,86593.939,0.65,0.114
24,24,5,MD,9839.599,0.08,0.013
24,25,5,MD,16799.674,0.137,0.022
24,26,5,MD,41807.778,0.34,0.055
24,28,5,MD,137794.812,1,0.181
24,33,5,MD,15328.733,0.113,0.02
24,23A,5,MD,28325.13,0.682,0.037
24,23B,5,MD,65369.81,0.797,0.086
24,27A,5,MD,44992.962,1,0.059
24,27B,5,MD,44172.291,1,0.058
24,27C,5,MD,43921.042,1,0.058
24,29A,5,MD,45656.458,1,0.06
24,29B,5,MD,44707.803,1,0.059
24,29C,5,MD,44749.356,1,0.059
24,30A,5,MD,5371.029,0.062,0.007
24,30B,5,MD,39755.763,0.915,0.052
24,4,6,MD,20909.735,0.155,0.027
24,14,6,MD,13034.095,0.096,0.017
24,15,6,MD,119562.631,0.928,0.157
24,16,6,MD,9118.71,0.07,0.012
24,17,6,MD,70913.038,0.518,0.093
24,19,6,MD,45369.048,0.347,0.06
24,01A,6,MD,39748.773,1,0.052
24,01B,6,MD,40136.584,1,0.053
24,01C,6,MD,40133.245,1,0.053
24,02A,6,MD,90796.022,1,0.119
24,02B,6,MD,41032.377,1,0.054
24,39,6,MD,127351.507,1,0.167
24,03A,6,MD,73783.465,0.887,0.097
24,03B,6,MD,29600.377,0.708,0.039
24,7,7,MD,10727.591,0.081,0.015
24,10,7,MD,38880.293,0.322,0.053
24,11,7,MD,12318.355,0.102,0.017
24,12,7,MD,83454.129,0.651,0.113
24,13,7,MD,8484.299,0.063,0.012
24,40,7,MD,93792.135,0.821,0.128
24,41,7,MD,75749.97,0.659,0.103
24,43,7,MD,88713.167,0.772,0.121
24,45,7,MD,49811.698,0.436,0.068
24,46,7,MD,21160.222,0.181,0.029
24,09A,7,MD,63533.896,0.687,0.086
24,09B,7,MD,46759.781,1,0.064
24,42B,7,MD,22772.389,0.269,0.031
24,44A,7,MD,39143.985,1,0.053
24,44B,7,MD,80297.962,1,0.109
24,4,8,MD,114255.276,0.845,0.149
24,5,8,MD,63371.308,0.493,0.083
24,14,8,MD,34808.789,0.258,0.045
24,15,8,MD,9297.024,0.072,0.012
24,16,8,MD,120904.282,0.93,0.158
24,17,8,MD,65857.949,0.482,0.086
24,18,8,MD,128715.715,1,0.168
24,19,8,MD,80988.843,0.62,0.106
24,20,8,MD,99794.505,0.789,0.13
24,03A,8,MD,9390.816,0.113,0.012
24,03B,8,MD,12207.424,0.292,0.016
24,09A,8,MD,26565.713,0.287,0.035
25,65,1,MA,38367.125,1,0.052
25,66,1,MA,21091.901,0.511,0.029
25,67,1,MA,40262.658,1,0.055
25,68,1,MA,37944.094,1,0.052
25,100,1,MA,19051.836,0.463,0.026
25,102,1,MA,34693.972,0.828,0.047
25,103,1,MA,41657.571,1,0.057
25,104,1,MA,39930.219,1,0.055
25,105,1,MA,41535.271,1,0.057
25,106,1,MA,40308.235,1,0.055
25,107,1,MA,40376.965,1,0.055
25,108,1,MA,31986.829,0.739,0.044
25,109,1,MA,40457.824,1,0.055
25,110,1,MA,42384.291,1,0.058
25,111,1,MA,43146.388,1,0.059
25,112,1,MA,40716.573,1,0.056
25,113,1,MA,39958.52,1,0.055
25,115,1,MA,8420.864,0.205,0.012
25,116,1,MA,37511.053,0.875,0.051
25,117,1,MA,3236.729,0.075,0.004
25,207,1,MA,5719.815,0.134,0.008
25,208,1,MA,38805.038,0.928,0.053
25,209,1,MA,3367.434,0.083,0.005
25,66,2,MA,20203.811,0.489,0.027
25,100,2,MA,22053.789,0.537,0.03
25,101,2,MA,41660.763,1,0.056
25,102,2,MA,7223.183,0.172,0.01
25,108,2,MA,11297.844,0.261,0.015
25,115,2,MA,32580.21,0.795,0.044
25,116,2,MA,5374.076,0.125,0.007
25,117,2,MA,40065.019,0.925,0.054
25,121,2,MA,14910.725,0.338,0.02
25,125,2,MA,3704.075,0.084,0.005
25,155,2,MA,42227.895,1,0.057
25,203,2,MA,38363.71,0.912,0.052
25,204,2,MA,2599.729,0.063,0.003
25,206,2,MA,41832.752,1,0.056
25,207,2,MA,36926.434,0.866,0.05
25,208,2,MA,3005.135,0.072,0.004
25,209,2,MA,37169.046,0.917,0.05
25,210,2,MA,30188.318,0.697,0.041
25,211,2,MA,42094.47,1,0.057
25,212,2,MA,5992.822,0.136,0.008
25,213,2,MA,43966.521,1,0.059
25,214,2,MA,15787.222,0.385,0.021
25,215,2,MA,41055.81,1,0.055
25,216,2,MA,41498.164,1,0.056
25,217,2,MA,40610.377,1,0.055
25,218,2,MA,41392.451,1,0.056
25,219,2,MA,40387.66,1,0.054
25,84,3,MA,5996.002,0.133,0.008
25,85,3,MA,43045.425,1,0.056
25,96,3,MA,25605.655,0.576,0.034
25,97,3,MA,44746.738,1,0.059
25,98,3,MA,43019.219,1,0.056
25,99,3,MA,42950.034,1,0.056
25,114,3,MA,14310.738,0.325,0.019
25,118,3,MA,43432.327,1,0.057
25,119,3,MA,44381.061,1,0.058
25,120,3,MA,42847.373,1,0.056
25,121,3,MA,29202.381,0.662,0.038
25,130,3,MA,14317.734,0.323,0.019
25,131,3,MA,43199.639,1,0.057
25,133,3,MA,43923.088,1,0.058
25,134,3,MA,43413.289,1,0.057
25,135,3,MA,41406.881,1,0.054
25,153,3,MA,43099.16,1,0.056
25,154,3,MA,43134.488,1,0.056
25,203,3,MA,3689.706,0.088,0.005
25,204,3,MA,38752.694,0.937,0.051
25,205,3,MA,43850.545,1,0.057
25,214,3,MA,25173.138,0.615,0.033
25,69,4,MA,40846.25,1,0.054
25,70,4,MA,40681.477,1,0.054
25,71,4,MA,42973.693,1,0.057
25,72,4,MA,40163.158,1,0.053
25,73,4,MA,42537.856,1,0.057
25,74,4,MA,37255.883,0.859,0.05
25,75,4,MA,3394.027,0.085,0.005
25,76,4,MA,5985.625,0.15,0.008
25,80,4,MA,28243.451,0.701,0.038
25,82,4,MA,40701.844,1,0.054
25,122,4,MA,5383.316,0.121,0.007
25,125,4,MA,15785.785,0.36,0.021
25,127,4,MA,5575,0.131,0.007
25,128,4,MA,41836.297,1,0.056
25,129,4,MA,42645.418,1,0.057
25,164,4,MA,22283.848,0.521,0.03
25,165,4,MA,40800.963,0.926,0.054
25,166,4,MA,42923.112,1,0.057
25,169,4,MA,41981.551,1,0.056
25,170,4,MA,29080.299,0.654,0.039
25,171,4,MA,41494.143,1,0.055
25,179,4,MA,7860.334,0.191,0.01
25,182,4,MA,19640.142,0.445,0.026
25,193,4,MA,11858.884,0.274,0.016
25,198,4,MA,3942.915,0.092,0.005
25,201,4,MA,3741.301,0.082,0.005
25,210,4,MA,13134.044,0.303,0.017
25,212,4,MA,38009.41,0.864,0.051
25,122,5,MA,39266.149,0.879,0.051
25,123,5,MA,44273.178,1,0.057
25,124,5,MA,41603.609,1,0.054
25,125,5,MA,24352.612,0.555,0.032
25,126,5,MA,42397.922,1,0.055
25,127,5,MA,36835.614,0.869,0.048
25,130,5,MA,30068.616,0.677,0.039
25,132,5,MA,44731.151,1,0.058
25,140,5,MA,45363.64,1,0.059
25,141,5,MA,37067.245,0.845,0.048
25,142,5,MA,40397.86,0.923,0.052
25,143,5,MA,4746.841,0.112,0.006
25,146,5,MA,35481.791,0.84,0.046
25,147,5,MA,28792.003,0.689,0.037
25,148,5,MA,45280.084,1,0.059
25,149,5,MA,32466.363,0.743,0.042
25,150,5,MA,43109.737,1,0.056
25,151,5,MA,21909.718,0.489,0.028
25,152,5,MA,42384.172,1,0.055
25,170,5,MA,15393.388,0.346,0.02
25,199,5,MA,31279.136,0.674,0.041
25,202,5,MA,43929.601,1,0.057
25,83,6,MA,44007.721,1,0.058
25,84,6,MA,38945.711,0.867,0.051
25,86,6,MA,44960.582,1,0.059
25,87,6,MA,41138.655,1,0.054
25,88,6,MA,41408.055,1,0.054
25,89,6,MA,43334.743,1,0.057
25,90,6,MA,41909.12,1,0.055
25,91,6,MA,44283.233,1,0.058
25,92,6,MA,43626.157,1,0.057
25,93,6,MA,41158.571,1,0.054
25,94,6,MA,41874.528,1,0.055
25,95,6,MA,44970.016,1,0.059
25,96,6,MA,18849.67,0.424,0.025
25,114,6,MA,29705.866,0.675,0.039
25,136,6,MA,42970.124,1,0.056
25,137,6,MA,45154.328,1,0.059
25,138,6,MA,43803.571,1,0.057
25,139,6,MA,42563.977,1,0.056
25,147,6,MA,12997.756,0.311,0.017
25,149,6,MA,11248.364,0.257,0.015
25,199,6,MA,5545.254,0.12,0.007
25,141,7,MA,6777.575,0.155,0.009
25,142,7,MA,3364.461,0.077,0.004
25,143,7,MA,37707.138,0.888,0.048
25,144,7,MA,41755.914,1,0.053
25,145,7,MA,44070.105,1,0.056
25,146,7,MA,6755.364,0.16,0.009
25,151,7,MA,22858.452,0.511,0.029
25,157,7,MA,11154.272,0.259,0.014
25,161,7,MA,2777.916,0.065,0.004
25,163,7,MA,24980.457,0.598,0.032
25,184,7,MA,43998.029,1,0.056
25,185,7,MA,46488.586,1,0.059
25,186,7,MA,25836.406,0.594,0.033
25,187,7,MA,581.094,0.014,0.001
25,188,7,MA,43095.433,1,0.055
25,189,7,MA,42631.644,1,0.054
25,190,7,MA,43478.846,1,0.055
25,191,7,MA,32865.33,0.713,0.042
25,192,7,MA,45728.276,1,0.058
25,194,7,MA,36068,0.853,0.046
25,195,7,MA,39519.2,0.931,0.05
25,196,7,MA,23873.721,0.536,0.03
25,197,7,MA,38574.849,0.908,0.049
25,198,7,MA,23868.29,0.556,0.03
25,199,7,MA,9574.47,0.206,0.012
25,200,7,MA,43108.467,1,0.055
25,201,7,MA,41966.916,0.918,0.054
25,157,8,MA,31830.155,0.741,0.042
25,158,8,MA,41627.167,1,0.055
25,159,8,MA,43238.005,1,0.057
25,160,8,MA,44266.049,1,0.058
25,161,8,MA,40014.251,0.935,0.053
25,162,8,MA,40872.671,1,0.054
25,163,8,MA,16810.911,0.402,0.022
25,164,8,MA,20496.093,0.479,0.027
25,165,8,MA,3237.264,0.074,0.004
25,167,8,MA,43940.538,1,0.058
25,168,8,MA,42038.71,1,0.055
25,174,8,MA,40626.475,1,0.053
25,175,8,MA,15741.528,0.376,0.021
25,178,8,MA,42355.812,1,0.056
25,179,8,MA,33331.464,0.809,0.044
25,180,8,MA,41801.694,1,0.055
25,181,8,MA,41818.297,1,0.055
25,182,8,MA,24480.825,0.555,0.032
25,186,8,MA,17672.853,0.406,0.023
25,187,8,MA,42336.209,0.986,0.056
25,191,8,MA,13218.525,0.287,0.017
25,193,8,MA,31388.838,0.726,0.041
25,194,8,MA,6210.643,0.147,0.008
25,195,8,MA,2906.783,0.069,0.004
25,196,8,MA,20703.891,0.464,0.027
25,197,8,MA,3904.733,0.092,0.005
25,198,8,MA,15097.576,0.352,0.02
25,60,9,MA,41141.492,1,0.055
25,61,9,MA,40658.129,1,0.055
25,62,9,MA,42316.652,1,0.057
25,63,9,MA,39951.445,1,0.054
25,64,9,MA,42252.688,1,0.057
25,74,9,MA,6129.207,0.141,0.008
25,75,9,MA,36691.739,0.915,0.049
25,76,9,MA,33812.978,0.85,0.046
25,77,9,MA,42967.583,1,0.058
25,78,9,MA,41231.129,1,0.056
25,79,9,MA,40458.467,1,0.055
25,80,9,MA,12074.385,0.299,0.016
25,81,9,MA,42322.993,1,0.057
25,156,9,MA,40153.797,1,0.054
25,172,9,MA,42849.745,1,0.058
25,173,9,MA,42582.025,1,0.057
25,175,9,MA,26078.844,0.624,0.035
25,176,9,MA,43451.597,1,0.059
25,177,9,MA,42044.51,1,0.057
25,183,9,MA,42235.442,1,0.057
26,101,1,MI,71329.119,0.77,0.102
26,103,1,MI,31007,0.342,0.044
26,104,1,MI,92084,1,0.132
26,105,1,MI,91225,1,0.13
26,106,1,MI,65820.991,0.722,0.094
26,107,1,MI,93124.009,1,0.133
26,108,1,MI,85018,1,0.122
26,109,1,MI,85725.433,1,0.123
26,110,1,MI,83893.567,1,0.12
26,72,2,MI,51905.846,0.524,0.071
26,74,2,MI,41477.576,0.427,0.056
26,77,2,MI,76968.434,0.781,0.105
26,80,2,MI,2514.078,0.026,0.003
26,88,2,MI,93223.462,1,0.127
26,89,2,MI,91345.726,1,0.124
26,90,2,MI,97680.812,1,0.133
26,91,2,MI,87071.586,1,0.118
26,92,2,MI,86336.414,1,0.117
26,100,2,MI,85461,1,0.116
26,101,2,MI,21256.881,0.23,0.029
26,62,3,MI,91278.561,1,0.124
26,63,3,MI,43107.439,0.46,0.059
26,70,3,MI,3966.819,0.046,0.005
26,72,3,MI,26796.37,0.271,0.037
26,73,3,MI,99973.287,1,0.136
26,74,3,MI,55735.726,0.573,0.076
26,75,3,MI,99961.565,1,0.136
26,76,3,MI,100440.034,1,0.137
26,77,3,MI,21530.019,0.219,0.029
26,86,3,MI,96569.725,1,0.132
26,87,3,MI,94748.419,1,0.129
26,70,4,MI,81978.877,0.954,0.117
26,85,4,MI,90149.348,1,0.129
26,93,4,MI,96118.304,1,0.137
26,94,4,MI,55653.467,0.644,0.079
26,95,4,MI,6822.769,0.081,0.01
26,97,4,MI,68358.069,0.819,0.098
26,98,4,MI,64600.74,0.758,0.092
26,99,4,MI,90143.26,1,0.129
26,102,4,MI,86615.931,1,0.124
26,103,4,MI,59706,0.658,0.085
26,34,5,MI,83026.223,1,0.122
26,48,5,MI,86937.81,1,0.128
26,49,5,MI,83089.56,1,0.122
26,50,5,MI,87199.798,1,0.128
26,51,5,MI,68361.609,0.741,0.101
26,84,5,MI,17188.486,0.203,0.025
26,94,5,MI,30747.14,0.356,0.045
26,95,5,MI,77507.275,0.919,0.114
26,96,5,MI,84165.188,1,0.124
26,97,5,MI,15122,0.181,0.022
26,98,5,MI,20581.812,0.242,0.03
26,106,5,MI,25327,0.278,0.037
26,59,6,MI,92862.477,1,0.13
26,60,6,MI,97372.778,1,0.136
26,61,6,MI,97374.869,1,0.136
26,63,6,MI,50520.249,0.54,0.071
26,66,6,MI,91609.104,1,0.128
26,72,6,MI,20266.12,0.205,0.028
26,78,6,MI,89371.484,1,0.125
26,79,6,MI,84228.04,1,0.118
26,80,6,MI,92767.802,0.974,0.129
26,17,7,MI,64136.836,0.746,0.091
26,52,7,MI,79221.559,0.864,0.113
26,55,7,MI,20333.481,0.222,0.029
26,56,7,MI,85071.164,1,0.121
26,57,7,MI,92850.66,1,0.132
26,58,7,MI,89201,1,0.127
26,64,7,MI,85325.224,1,0.121
26,65,7,MI,93100.81,1,0.132
26,71,7,MI,94847.306,1,0.135
26,42,8,MI,95812.408,1,0.131
26,43,8,MI,36793.665,0.38,0.05
26,44,8,MI,14422.397,0.15,0.02
26,45,8,MI,84798.313,0.927,0.116
26,46,8,MI,92652.001,1,0.127
26,47,8,MI,92811.592,1,0.127
26,51,8,MI,23886.965,0.259,0.033
26,67,8,MI,96041.953,1,0.132
26,68,8,MI,96537.258,1,0.132
26,69,8,MI,95471.789,1,0.131
26,18,9,MI,95174.885,1,0.131
26,22,9,MI,88981.281,1,0.122
26,24,9,MI,40274.662,0.451,0.055
26,25,9,MI,67508.271,0.763,0.093
26,26,9,MI,89936.162,1,0.123
26,27,9,MI,62134.251,0.654,0.085
26,28,9,MI,88827.541,1,0.122
26,30,9,MI,44146.016,0.49,0.061
26,31,9,MI,91374.05,1,0.125
26,35,9,MI,15050.402,0.161,0.021
26,40,9,MI,42350.53,0.447,0.058
26,41,9,MI,3113.127,0.032,0.004
26,24,10,MI,48974.889,0.549,0.069
26,25,10,MI,20989.091,0.237,0.03
26,30,10,MI,45948.589,0.51,0.065
26,32,10,MI,88692.601,1,0.125
26,33,10,MI,89262.965,1,0.126
26,36,10,MI,89050.432,1,0.126
26,81,10,MI,83783.175,1,0.118
26,82,10,MI,88340,1,0.125
26,83,10,MI,85749.598,1,0.121
26,84,10,MI,67630.514,0.797,0.095
26,11,11,MI,4431.587,0.05,0.006
26,19,11,MI,88718.215,1,0.125
26,20,11,MI,89140.042,1,0.125
26,21,11,MI,62741.737,0.708,0.088
26,29,11,MI,22152.967,0.243,0.031
26,37,11,MI,10730.925,0.115,0.015
26,38,11,MI,94658.101,1,0.133
26,39,11,MI,72999.675,0.769,0.103
26,40,11,MI,24801.556,0.262,0.035
26,41,11,MI,92905.479,0.968,0.131
26,43,11,MI,60008.137,0.62,0.084
26,44,11,MI,81685.186,0.85,0.115
26,45,11,MI,6630.785,0.073,0.009
26,9,12,MI,7949.375,0.092,0.011
26,12,12,MI,66284.508,0.742,0.094
26,13,12,MI,66026.992,0.75,0.094
26,14,12,MI,73477.669,0.877,0.105
26,15,12,MI,86364.055,1,0.123
26,17,12,MI,21827.391,0.254,0.031
26,21,12,MI,25905.373,0.292,0.037
26,23,12,MI,89612.796,1,0.128
26,52,12,MI,12518.688,0.136,0.018
26,53,12,MI,90750.176,1,0.129
26,54,12,MI,90814.7,1,0.129
26,55,12,MI,71070.396,0.778,0.101
26,2,13,MI,16423.391,0.195,0.024
26,3,13,MI,834.045,0.01,0.001
26,4,13,MI,50625.018,0.598,0.075
26,5,13,MI,83938.789,1,0.124
26,6,13,MI,40652.026,0.475,0.06
26,7,13,MI,33624.136,0.395,0.05
26,8,13,MI,72942.458,0.864,0.108
26,9,13,MI,78143.711,0.908,0.115
26,10,13,MI,73710.202,0.873,0.109
26,11,13,MI,84177.088,0.95,0.124
26,12,13,MI,23050.593,0.258,0.034
26,13,13,MI,22001.31,0.25,0.032
26,14,13,MI,10295.848,0.123,0.015
26,16,13,MI,87981.219,1,0.13
26,1,14,MI,84329.868,1,0.12
26,2,14,MI,67745.048,0.805,0.097
26,3,14,MI,83633.229,0.99,0.119
26,4,14,MI,34094.007,0.402,0.049
26,6,14,MI,44990.407,0.525,0.064
26,7,14,MI,51496.537,0.605,0.073
26,8,14,MI,11471.007,0.136,0.016
26,10,14,MI,10721.519,0.127,0.015
26,27,14,MI,32836.3,0.346,0.047
26,29,14,MI,69024.722,0.757,0.099
26,35,14,MI,78437.56,0.839,0.112
26,37,14,MI,82499.42,0.885,0.118
26,39,14,MI,21956.392,0.231,0.031
26,40,14,MI,27497.738,0.291,0.039
27,16B,1,MN,25331,0.66,0.038
27,19A,1,MN,40630.563,1,0.06
27,19B,1,MN,41209.965,1,0.061
27,20A,1,MN,15404.469,0.365,0.023
27,20B,1,MN,15946.764,0.396,0.024
27,21B,1,MN,13201.299,0.334,0.02
27,22A,1,MN,10150.62,0.263,0.015
27,22B,1,MN,29508.572,0.747,0.044
27,23A,1,MN,37854.375,1,0.056
27,23B,1,MN,39840.605,1,0.059
27,24A,1,MN,39509.069,1,0.059
27,24B,1,MN,39056.107,0.968,0.058
27,25A,1,MN,41277.634,1,0.061
27,25B,1,MN,42202.607,1,0.063
27,26A,1,MN,42069.935,1,0.063
27,26B,1,MN,41870.395,1,0.062
27,27A,1,MN,38637.085,1,0.057
27,27B,1,MN,39747.476,1,0.059
27,28A,1,MN,39130.987,1,0.058
27,28B,1,MN,39817,1,0.059
27,20A,2,MN,26776.888,0.635,0.038
