StateFIPS,CongressionalDistrict,PUMA,StateAbbreviation,Population,FracCDInPUMA,FracPUMAInCD
17,12,700,IL,16,0,0.0002
17,15,700,IL,103926,0.1528,0.9998
17,12,800,IL,27655,0.041,0.2115
17,15,800,IL,103073,0.1515,0.7885
17,12,900,IL,178881,0.2651,1
17,12,1001,IL,102269,0.1515,0.6647
17,15,1001,IL,51584,0.0758,0.3353
17,12,1104,IL,151382,0.2243,1
17,15,1104,IL,2,0,0
17,12,1105,IL,106001,0.1571,1
17,12,1204,IL,113,0.0002,0.0009
17,13,1204,IL,69715,0.1002,0.5513
17,15,1204,IL,56630,0.0832,0.4478
17,12,1205,IL,108553,0.1609,0.7755
17,13,1205,IL,31406,0.0452,0.2244
17,15,1205,IL,24,0,0.0002
17,13,1300,IL,93987,0.1351,0.4787
17,18,1300,IL,102356,0.146,0.5213
17,13,1500,IL,104024,0.1495,0.9999
17,18,1500,IL,12,0,0.0001
17,13,1602,IL,66165,0.0951,0.4661
17,15,1602,IL,35518,0.0522,0.2502
17,18,1602,IL,40259,0.0574,0.2836
17,17,1701,IL,77889,0.1156,0.4284
17,18,1701,IL,103941,0.1482,0.5716
17,17,1900,IL,45261,0.0672,0.3446
17,18,1900,IL,86082,0.1228,0.6554
17,13,2000,IL,59332,0.0853,0.3471
17,18,2000,IL,111622,0.1592,0.6529
17,13,2100,IL,156467,0.2249,0.7601
17,15,2100,IL,49373,0.0726,0.2399
17,15,2200,IL,80370,0.1181,0.5335
17,16,2200,IL,70267,0.1015,0.4665
17,2,2300,IL,107502,0.1582,0.9999
17,16,2300,IL,8,0,0.0001
17,16,2400,IL,109516,0.1581,0.9999
17,18,2400,IL,13,0,0.0001
17,16,2501,IL,40099,0.0579,0.2776
17,17,2501,IL,49962,0.0742,0.3459
17,18,2501,IL,54378,0.0776,0.3765
17,14,2601,IL,36809,0.0489,0.3665
17,16,2601,IL,63615,0.0919,0.6335
17,16,2700,IL,51779,0.0748,0.537
17,17,2700,IL,44641,0.0663,0.463
17,16,2801,IL,99438,0.1436,0.5085
17,17,2801,IL,96109,0.1426,0.4915
17,16,2901,IL,143246,0.2068,1
17,11,3005,IL,126638,0.1793,1
17,6,3007,IL,44907,0.0613,0.3818
17,8,3007,IL,1745,0.0024,0.0148
17,11,3007,IL,105,0.0001,0.0009
17,14,3007,IL,70850,0.0941,0.6024
17,6,3008,IL,48624,0.0664,0.3492
17,8,3008,IL,90615,0.1264,0.6508
17,6,3009,IL,22725,0.031,0.1694
17,11,3009,IL,639,0.0009,0.0048
17,14,3009,IL,110825,0.1471,0.8259
17,3,3102,IL,5174,0.0071,0.0385
17,11,3102,IL,117774,0.1667,0.8771
17,14,3102,IL,11328,0.015,0.0844
17,3,3105,IL,38099,0.0525,0.2689
17,11,3105,IL,89454,0.1266,0.6312
17,14,3105,IL,14157,0.0188,0.0999
17,3,3106,IL,9308,0.0128,0.0529
17,11,3106,IL,90237,0.1277,0.5132
17,14,3106,IL,76272,0.1013,0.4338
17,1,3107,IL,72610,0.1029,0.5627
17,3,3107,IL,41093,0.0566,0.3185
17,11,3107,IL,15337,0.0217,0.1189
17,1,3108,IL,31456,0.0446,0.2731
17,2,3108,IL,52760,0.0776,0.4581
17,11,3108,IL,3200,0.0045,0.0278
17,16,3108,IL,27754,0.0401,0.241
17,6,3202,IL,106499,0.1453,0.8735
17,8,3202,IL,15423,0.0215,0.1265
17,6,3203,IL,41944,0.0572,0.3563
17,11,3203,IL,75761,0.1073,0.6437
17,3,3204,IL,1491,0.0021,0.01
17,5,3204,IL,5578,0.0075,0.0373
17,6,3204,IL,94325,0.1287,0.6309
17,11,3204,IL,48111,0.0681,0.3218
17,4,3205,IL,30,0,0.0002
17,5,3205,IL,37878,0.0509,0.2999
17,6,3205,IL,33629,0.0459,0.2662
17,8,3205,IL,54770,0.0764,0.4336
17,5,3207,IL,20161,0.0271,0.1732
17,8,3207,IL,96275,0.1343,0.8268
17,6,3208,IL,78923,0.1077,0.4522
17,8,3208,IL,91364,0.1274,0.5234
17,14,3208,IL,4256,0.0057,0.0244
17,6,3209,IL,15256,0.0208,0.1209
17,11,3209,IL,93677,0.1326,0.7421
17,14,3209,IL,17291,0.023,0.137
17,10,3306,IL,117821,0.1625,0.7353
17,14,3306,IL,42405,0.0563,0.2647
17,10,3307,IL,134895,0.1861,0.9533
17,14,3307,IL,6601,0.0088,0.0467
17,6,3308,IL,62627,0.0855,0.5155
17,10,3308,IL,26138,0.0361,0.2152
17,14,3308,IL,32717,0.0434,0.2693
17,10,3309,IL,134153,0.1851,0.867
17,14,3309,IL,20580,0.0273,0.133
17,10,3310,IL,138424,0.1909,1
17,6,3401,IL,84833,0.1158,0.658
17,8,3401,IL,44090,0.0615,0.342
17,9,3401,IL,9,0,0.0001
17,3,3407,IL,392,0.0005,0.0022
17,4,3407,IL,72759,0.1042,0.4032
17,5,3407,IL,13783,0.0185,0.0764
17,7,3407,IL,93502,0.1223,0.5182
17,3,3408,IL,17492,0.0241,0.0888
17,4,3408,IL,111018,0.1589,0.5636
17,7,3408,IL,68469,0.0895,0.3476
17,3,3409,IL,148674,0.2049,0.9517
17,5,3409,IL,1656,0.0022,0.0106
17,6,3409,IL,1549,0.0021,0.0099
17,11,3409,IL,4339,0.0061,0.0278
17,1,3410,IL,46308,0.0656,0.2607
17,3,3410,IL,131300,0.1809,0.7392
17,11,3410,IL,25,0,0.0001
17,1,3411,IL,82255,0.1165,0.4788
17,2,3411,IL,1421,0.0021,0.0083
17,3,3411,IL,88112,0.1214,0.5129
17,1,3412,IL,79666,0.1128,0.7455
17,2,3412,IL,27202,0.04,0.2545
17,1,3413,IL,2795,0.004,0.0177
17,2,3413,IL,155082,0.2282,0.9823
17,1,3414,IL,3043,0.0043,0.0187
17,2,3414,IL,159366,0.2345,0.9813
17,8,3415,IL,29097,0.0406,0.2262
17,9,3415,IL,44652,0.0602,0.3471
17,10,3415,IL,54883,0.0757,0.4267
17,9,3416,IL,78777,0.1061,0.53
17,10,3416,IL,69864,0.0964,0.47
17,6,3417,IL,9324,0.0127,0.0754
17,8,3417,IL,114290,0.1594,0.9246
17,6,3418,IL,57,0.0001,0.0005
17,8,3418,IL,111477,0.1555,0.9995
17,8,3419,IL,67844,0.0946,0.5342
17,9,3419,IL,59037,0.0795,0.4648
17,10,3419,IL,124,0.0002,0.001
17,5,3420,IL,24944,0.0336,0.1297
17,9,3420,IL,118678,0.1599,0.6173
17,10,3420,IL,48644,0.0671,0.253
17,5,3421,IL,44,0.0001,0.0002
17,9,3421,IL,191476,0.258,0.9998
17,4,3422,IL,2256,0.0032,0.0171
17,5,3422,IL,120959,0.1627,0.9162
17,9,3422,IL,8807,0.0119,0.0667
17,5,3501,IL,8100,0.0109,0.0479
17,9,3501,IL,161027,0.217,0.9521
17,5,3502,IL,161718,0.2175,0.9319
17,7,3502,IL,3024,0.004,0.0174
17,9,3502,IL,8800,0.0119,0.0507
17,5,3503,IL,83135,0.1118,0.5443
17,9,3503,IL,69595,0.0938,0.4557
17,4,3504,IL,61182,0.0876,0.445
17,5,3504,IL,75007,0.1009,0.5456
17,9,3504,IL,1298,0.0017,0.0094
17,4,3520,IL,23673,0.0339,0.1788
17,5,3520,IL,108710,0.1462,0.8212
17,4,3521,IL,87427,0.1252,0.4624
17,5,3521,IL,6050,0.0081,0.032
17,7,3521,IL,95597,0.125,0.5056
17,4,3522,IL,115815,0.1658,0.8721
17,5,3522,IL,16990,0.0229,0.1279
17,4,3523,IL,82868,0.1186,0.419
17,7,3523,IL,114923,0.1503,0.581
17,4,3524,IL,51081,0.0731,0.2709
17,5,3524,IL,47338,0.0637,0.251
17,7,3524,IL,90165,0.1179,0.4781
17,5,3525,IL,11398,0.0153,0.0646
17,7,3525,IL,165176,0.216,0.9354
17,3,3526,IL,71251,0.0982,0.4306
17,4,3526,IL,61454,0.088,0.3714
17,7,3526,IL,32761,0.0428,0.198
17,1,3527,IL,2330,0.0033,0.0153
17,3,3527,IL,118918,0.1639,0.7797
17,4,3527,IL,29007,0.0415,0.1902
17,7,3527,IL,2256,0.003,0.0148
17,1,3528,IL,75390,0.1068,0.5337
17,3,3528,IL,10240,0.0141,0.0725
17,7,3528,IL,55632,0.0728,0.3938
17,1,3529,IL,104431,0.1479,0.5383
17,2,3529,IL,46411,0.0683,0.2392
17,7,3529,IL,43158,0.0564,0.2225
17,1,3530,IL,80586,0.1142,0.6396
17,2,3530,IL,1328,0.002,0.0105
17,3,3530,IL,44081,0.0607,0.3499
17,1,3531,IL,100379,0.1422,0.788
17,2,3531,IL,27010,0.0397,0.212
17,1,3532,IL,24700,0.035,0.1956
17,2,3532,IL,101546,0.1494,0.8043
17,6,3601,IL,667,0.0009,0.0049
17,14,3601,IL,135924,0.1805,0.9951
17,16,3601,IL,5,0,0
17,6,3602,IL,86856,0.1185,0.5104
17,14,3602,IL,83316,0.1106,0.4896
17,11,3700,IL,41079,0.0582,0.2237
17,14,3700,IL,89864,0.1193,0.4894
17,16,3700,IL,52675,0.0761,0.2869
18,1,101,IN,109021,0.1489,1
18,1,102,IN,119023,0.1626,1
18,1,103,IN,121788,0.1663,1
18,1,104,IN,148868,0.2033,1
18,1,200,IN,173215,0.2366,1
18,1,300,IN,60287,0.0823,0.5363
18,2,300,IN,52130,0.0712,0.4637
18,2,401,IN,117508,0.1606,1
18,2,402,IN,155404,0.2123,1
18,2,500,IN,207047,0.2829,1
18,3,600,IN,165603,0.2182,1
18,2,700,IN,56365,0.077,0.5466
18,4,700,IN,46748,0.0611,0.4534
18,2,800,IN,76489,0.1045,0.6054
18,3,800,IN,49846,0.0657,0.3946
18,3,900,IN,134842,0.1777,1
18,3,1001,IN,134510,0.1772,1
18,3,1002,IN,126306,0.1664,1
18,3,1003,IN,124594,0.1642,1
18,4,1100,IN,124839,0.1632,1
18,4,1200,IN,186251,0.2435,1
18,4,1300,IN,111900,0.1463,0.8175
18,5,1300,IN,24987,0.031,0.1825
18,2,1400,IN,66938,0.0915,0.501
18,5,1400,IN,66674,0.0828,0.499
18,3,1500,IN,23213,0.0306,0.219
18,5,1500,IN,9377,0.0117,0.0885
18,6,1500,IN,73416,0.1015,0.6926
18,4,1600,IN,24922,0.0326,0.2401
18,8,1600,IN,78878,0.1103,0.7599
18,8,1700,IN,106153,0.1484,1
18,4,1801,IN,34514,0.0451,0.2419
18,5,1801,IN,108165,0.1344,0.7581
18,5,1802,IN,133816,0.1663,1
18,5,1803,IN,141784,0.1762,1
18,5,1900,IN,130129,0.1617,1
18,6,2000,IN,111903,0.1547,1
18,4,2100,IN,60908,0.0796,0.4913
18,9,2100,IN,63070,0.0823,0.5087
18,4,2200,IN,174788,0.2285,1
18,5,2301,IN,53718,0.0667,0.4895
18,7,2301,IN,56015,0.0712,0.5105
18,5,2302,IN,72082,0.0896,0.6392
18,7,2302,IN,40679,0.0517,0.3608
18,5,2303,IN,64137,0.0797,0.5271
18,7,2303,IN,57549,0.0731,0.4729
18,7,2304,IN,153461,0.1949,1
18,7,2305,IN,153676,0.1952,1
18,7,2306,IN,171585,0.218,1
18,7,2307,IN,154301,0.196,1
18,9,2400,IN,161765,0.211,1
18,6,2500,IN,124895,0.1726,1
18,6,2600,IN,113790,0.1573,1
18,8,2700,IN,95317,0.1332,0.595
18,9,2700,IN,64878,0.0846,0.405
18,9,2800,IN,139718,0.1823,1
18,6,2900,IN,82208,0.1136,0.6391
18,9,2900,IN,46428,0.0606,0.3609
18,6,3000,IN,99192,0.1371,0.8887
18,9,3000,IN,12424,0.0162,0.1113
18,6,3100,IN,118136,0.1633,1
18,8,3200,IN,122372,0.1711,1
18,8,3300,IN,179901,0.2515,1
18,8,3400,IN,132748,0.1856,0.937
18,9,3400,IN,8921,0.0116,0.063
18,9,3500,IN,147062,0.1918,1
18,9,3600,IN,122351,0.1596,1
19,4,100,IA,120651,0.1575,1
19,1,200,IA,18008,0.0231,0.1593
19,4,200,IA,95056,0.1241,0.8407
19,1,400,IA,105140,0.1348,0.8975
19,4,400,IA,12012,0.0157,0.1025
19,1,500,IA,131144,0.1681,1
19,4,600,IA,128138,0.1673,1
19,1,700,IA,156899,0.2011,1
19,1,800,IA,20534,0.0263,0.1595
19,2,800,IA,108185,0.1378,0.8405
19,2,900,IA,174669,0.2224,1
19,1,1000,IA,230293,0.2952,0.9999
19,2,1000,IA,20,0,0.0001
19,2,1100,IA,152849,0.1946,1
19,1,1200,IA,118162,0.1515,1
19,3,1300,IA,12,0,0.0001
19,4,1300,IA,125079,0.1633,0.9999
19,2,1400,IA,71227,0.0907,0.4348
19,3,1400,IA,92587,0.1078,0.5652
19,3,1500,IA,212148,0.247,0.9992
19,4,1500,IA,173,0.0002,0.0008
19,3,1600,IA,158345,0.1843,1
19,3,1700,IA,197938,0.2304,1
19,2,1800,IA,52418,0.0667,0.5108
19,3,1800,IA,44520,0.0518,0.4338
19,4,1800,IA,5681,0.0074,0.0554
19,4,1900,IA,121105,0.1581,1
19,4,2000,IA,131639,0.1719,1
19,3,2100,IA,153424,0.1786,0.8535
19,4,2100,IA,26328,0.0344,0.1465
19,2,2200,IA,122201,0.1556,1
19,2,2300,IA,103784,0.1321,1
20,1,100,KS,107362,0.1532,1
20,1,200,KS,128772,0.1838,0.8934
20,2,200,KS,15371,0.0216,0.1066
20,1,300,KS,134074,0.1913,1
20,2,400,KS,124107,0.1741,1
20,3,500,KS,169245,0.2136,1
20,3,601,KS,125529,0.1584,1
20,3,602,KS,154962,0.1956,1
20,3,603,KS,171092,0.2159,1
20,3,604,KS,158280,0.1998,1
20,2,700,KS,118785,0.1666,1
20,1,800,KS,1,0,1
20,2,801,KS,101095,0.1418,1
20,1,802,KS,6859,0.0098,0.0557
20,2,802,KS,116320,0.1631,0.9443
20,1,900,KS,51960,0.0741,0.5014
20,2,900,KS,20099,0.0282,0.1939
20,4,900,KS,31574,0.0431,0.3047
20,1,1000,KS,101542,0.1449,1
20,1,1100,KS,34393,0.0491,0.3144
20,4,1100,KS,75012,0.1025,0.6856
20,1,1200,KS,135810,0.1938,1
20,4,1301,KS,168064,0.2297,1
20,4,1302,KS,168991,0.2309,1
20,4,1303,KS,120386,0.1645,1
20,4,1304,KS,167787,0.2293,1
20,2,1400,KS,91322,0.1281,0.8739
20,3,1400,KS,13178,0.0166,0.1261
20,2,1500,KS,125908,0.1766,1
21,1,100,KY,196876,0.2738,1
21,1,200,KY,106878,0.1486,1
21,1,300,KY,107732,0.1498,1
21,1,400,KY,89238,0.1241,0.5027
21,2,400,KY,88270,0.1134,0.4973
21,2,500,KY,134554,0.1728,1
21,1,600,KY,93955,0.1306,0.8943
21,2,600,KY,11107,0.0143,0.1057
21,5,700,KY,101477,0.1464,1
21,5,800,KY,111950,0.1615,1
21,5,900,KY,117833,0.1699,1
21,5,1000,KY,99949,0.1441,0.9384
21,6,1000,KY,6562,0.0084,0.0616
21,5,1100,KY,140215,0.2022,1
21,1,1200,KY,20014,0.0278,0.1792
21,2,1200,KY,91683,0.1177,0.8208
21,2,1300,KY,169073,0.2171,1
21,1,1400,KY,104402,0.1452,1
21,2,1500,KY,112407,0.1444,1
21,2,1600,KY,87886,0.1129,0.7361
21,4,1600,KY,31475,0.0407,0.2636
21,6,1600,KY,36,0,0.0003
21,3,1701,KY,124078,0.1639,1
21,3,1702,KY,118210,0.1562,1
21,3,1703,KY,104560,0.1382,0.8849
21,4,1703,KY,13602,0.0176,0.1151
21,3,1704,KY,127351,0.1683,0.9105
21,4,1704,KY,12515,0.0162,0.0895
21,3,1705,KY,134847,0.1782,1
21,3,1706,KY,147806,0.1953,1
21,4,1800,KY,122170,0.1579,1
21,6,1901,KY,113590,0.1448,1
21,6,1902,KY,208980,0.2665,1
21,2,2000,KY,22641,0.0291,0.1813
21,6,2000,KY,102228,0.1303,0.8187
21,1,2100,KY,44,0.0001,0.0004
21,2,2100,KY,61027,0.0784,0.4887
21,5,2100,KY,24275,0.035,0.1944
21,6,2100,KY,39531,0.0504,0.3166
21,6,2200,KY,119993,0.153,1
21,4,2300,KY,11507,0.0149,0.0818
21,6,2300,KY,129101,0.1646,0.9182
21,4,2400,KY,170060,0.2198,1
21,4,2500,KY,135060,0.1746,1
21,4,2600,KY,163351,0.2112,1
21,4,2700,KY,38600,0.0499,0.2733
21,5,2700,KY,38388,0.0554,0.2718
21,6,2700,KY,64252,0.0819,0.4549
21,4,2800,KY,75203,0.0972,0.5591
21,5,2800,KY,59294,0.0855,0.4409
22,4,100,LA,116512,0.16,1
22,4,101,LA,121305,0.1665,1
22,4,200,LA,165874,0.2277,1
22,4,300,LA,121165,0.1664,0.7146
22,5,300,LA,48398,0.0655,0.2854
22,5,400,LA,160181,0.2167,1
22,4,500,LA,21044,0.0289,0.1473
22,5,500,LA,121815,0.1648,0.8527
22,5,600,LA,117605,0.1591,1
22,4,700,LA,48774,0.067,0.2729
22,5,700,LA,129976,0.1758,0.7271
22,3,800,LA,89846,0.1143,0.6014
22,4,800,LA,59296,0.0814,0.3969
22,5,800,LA,263,0.0004,0.0018
22,3,900,LA,164768,0.2097,1
22,3,1000,LA,3624,0.0046,0.0315
22,4,1000,LA,74367,0.1021,0.6457
22,5,1000,LA,37178,0.0503,0.3228
22,3,1100,LA,114731,0.146,0.9999
22,4,1100,LA,9,0,0.0001
22,3,1200,LA,116143,0.1478,1
22,3,1201,LA,125229,0.1594,1
22,3,1300,LA,171483,0.2182,1
22,2,1400,LA,33605,0.0433,0.2968
22,5,1400,LA,26089,0.0353,0.2304
22,6,1400,LA,53526,0.0656,0.4728
22,6,1500,LA,141663,0.1735,1
22,2,1501,LA,46035,0.0594,0.2561
22,6,1501,LA,133688,0.1637,0.7439
22,2,1502,LA,46995,0.0606,0.3473
22,6,1502,LA,88336,0.1082,0.6527
22,2,1600,LA,20821,0.0269,0.1647
22,6,1600,LA,105608,0.1293,0.8353
22,5,1700,LA,2584,0.0035,0.0169
22,6,1700,LA,150479,0.1843,0.9831
22,1,1800,LA,83584,0.1029,0.4676
22,5,1800,LA,95024,0.1285,0.5316
22,6,1800,LA,139,0.0002,0.0008
22,2,1900,LA,84384,0.1088,0.7319
22,6,1900,LA,30905,0.0379,0.2681
22,1,2000,LA,43252,0.0532,0.3668
22,2,2000,LA,6644,0.0086,0.0563
22,6,2000,LA,68021,0.0833,0.5769
22,1,2100,LA,66049,0.0813,0.5996
22,6,2100,LA,44101,0.054,0.4004
22,1,2200,LA,143684,0.1768,0.9991
22,5,2200,LA,131,0.0002,0.0009
22,1,2201,LA,120767,0.1486,1
22,1,2300,LA,87145,0.1072,0.8144
22,2,2300,LA,19856,0.0256,0.1856
22,1,2301,LA,137940,0.1698,0.9718
22,2,2301,LA,4003,0.0052,0.0282
22,2,2302,LA,136519,0.1761,1
22,1,2400,LA,25609,0.0315,0.174
22,2,2400,LA,121566,0.1568,0.826
22,1,2401,LA,3898,0.0048,0.0325
22,2,2401,LA,115916,0.1495,0.9675
22,1,2402,LA,19972,0.0246,0.1707
22,2,2402,LA,97036,0.1252,0.8293
22,1,2500,LA,80685,0.0993,0.6581
22,2,2500,LA,41912,0.0541,0.3419
23,2,100,ME,98200,0.1492,1
23,2,200,ME,154510,0.2348,1
23,2,300,ME,152199,0.2313,1
23,1,400,ME,76627,0.1088,0.6197
23,2,400,ME,47015,0.0714,0.3803
23,1,500,ME,75844,0.1077,0.4437
23,2,500,ME,95085,0.1445,0.5563
23,2,600,ME,111139,0.1689,1
23,1,700,ME,109295,0.1552,1
23,1,800,ME,185580,0.2635,1
23,1,900,ME,142131,0.2018,1
23,1,1000,ME,114734,0.1629,1
24,6,100,MD,96912,0.1224,1
24,6,200,MD,154705,0.1954,1
24,6,301,MD,40805,0.0515,0.303
24,8,301,MD,93866,0.1197,0.697
24,6,302,MD,101463,0.1282,0.7404
24,8,302,MD,35583,0.0454,0.2596
24,1,400,MD,65996,0.0888,0.3817
24,8,400,MD,106895,0.1363,0.6183
24,1,501,MD,22725,0.0306,0.1851
24,2,501,MD,37097,0.0472,0.3022
24,3,501,MD,15572,0.0201,0.1269
24,7,501,MD,47348,0.0673,0.3858
24,2,502,MD,94976,0.1209,0.7104
24,3,502,MD,14117,0.0182,0.1056
24,7,502,MD,24605,0.035,0.184
24,1,503,MD,2188,0.0029,0.0183
24,2,503,MD,43068,0.0548,0.3596
24,3,503,MD,37137,0.048,0.3101
24,7,503,MD,37373,0.0531,0.3121
24,1,504,MD,3091,0.0042,0.0256
24,2,504,MD,76965,0.098,0.6382
24,3,504,MD,40543,0.0524,0.3362
24,1,505,MD,30577,0.0411,0.2539
24,2,505,MD,75648,0.0963,0.6282
24,3,505,MD,14192,0.0183,0.1179
24,2,506,MD,118377,0.1507,1
24,2,507,MD,7740,0.0099,0.0651
24,3,507,MD,22151,0.0286,0.1862
24,7,507,MD,89045,0.1265,0.7487
24,1,601,MD,140976,0.1896,0.9956
24,2,601,MD,616,0.0008,0.0044
24,1,602,MD,21243,0.0286,0.178
24,2,602,MD,98089,0.1249,0.822
24,1,700,MD,103725,0.1395,1
24,3,801,MD,27021,0.0349,0.2215
24,7,801,MD,94964,0.1349,0.7785
24,3,802,MD,37534,0.0485,0.3517
24,7,802,MD,69182,0.0983,0.6483
24,2,803,MD,35320,0.045,0.3243
24,3,803,MD,25320,0.0327,0.2325
24,7,803,MD,48270,0.0686,0.4432
24,2,804,MD,17602,0.0224,0.1293
24,3,804,MD,54721,0.0707,0.4021
24,7,804,MD,63777,0.0906,0.4686
24,2,805,MD,28006,0.0357,0.2501
24,3,805,MD,28787,0.0372,0.257
24,7,805,MD,55204,0.0784,0.4929
24,3,901,MD,22543,0.0291,0.1552
24,7,901,MD,122744,0.1744,0.8448
24,2,902,MD,53430,0.068,0.2857
24,3,902,MD,82360,0.1064,0.4404
24,7,902,MD,51240,0.0728,0.274
24,3,1001,MD,40254,0.052,0.2695
24,6,1001,MD,87684,0.1108,0.5871
24,8,1001,MD,21422,0.0273,0.1434
24,6,1002,MD,137331,0.1735,1
24,6,1003,MD,118322,0.1495,0.6115
24,8,1003,MD,75177,0.0958,0.3885
24,6,1004,MD,33740,0.0426,0.1723
24,8,1004,MD,162033,0.2066,0.8277
24,6,1005,MD,20657,0.0261,0.1423
24,8,1005,MD,124498,0.1587,0.8577
24,3,1006,MD,74620,0.0964,0.6046
24,8,1006,MD,48805,0.0622,0.3954
24,3,1007,MD,1355,0.0018,0.0115
24,4,1007,MD,448,0.0006,0.0038
24,8,1007,MD,116163,0.1481,0.9847
24,4,1101,MD,78809,0.0986,0.6113
24,5,1101,MD,50105,0.063,0.3887
24,4,1102,MD,76606,0.0959,0.51
24,5,1102,MD,73603,0.0925,0.49
24,4,1103,MD,76317,0.0955,0.6386
24,5,1103,MD,43187,0.0543,0.3614
24,4,1104,MD,120691,0.1511,1
24,4,1105,MD,127159,0.1592,0.6556
24,5,1105,MD,66802,0.084,0.3444
24,4,1106,MD,3377,0.0042,0.0258
24,5,1106,MD,127684,0.1605,0.9742
24,4,1107,MD,122413,0.1532,1
24,2,1201,MD,69756,0.0888,0.3803
24,3,1201,MD,56627,0.0731,0.3088
24,4,1201,MD,45165,0.0565,0.2463
24,5,1201,MD,11853,0.0149,0.0646
24,2,1202,MD,28641,0.0365,0.2337
24,3,1202,MD,77639,0.1003,0.6335
24,4,1202,MD,16284,0.0204,0.1329
24,3,1203,MD,42774,0.0553,0.3011
24,4,1203,MD,99273,0.1243,0.6989
24,3,1204,MD,58898,0.0761,0.4181
24,4,1204,MD,32383,0.0405,0.2299
24,5,1204,MD,49596,0.0624,0.3521
24,1,1300,MD,172422,0.2319,1
24,1,1400,MD,180668,0.243,1
24,5,1500,MD,205932,0.2589,1
24,5,1600,MD,166617,0.2095,1
25,1,100,MA,129037,0.1766,1
25,1,200,MA,22044,0.0302,0.1793
25,2,200,MA,100914,0.1294,0.8207
25,2,300,MA,206518,0.2647,1
25,2,301,MA,43782,0.0561,0.3447
25,3,301,MA,83228,0.1045,0.6553
25,1,302,MA,10638,0.0146,0.0845
25,2,302,MA,115246,0.1477,0.9155
25,2,303,MA,107867,0.1383,0.8497
25,3,303,MA,18716,0.0235,0.1474
25,4,303,MA,319,0.0004,0.0025
25,5,303,MA,47,0.0001,0.0004
25,1,304,MA,52892,0.0724,0.3359
25,2,304,MA,98744,0.1266,0.627
25,4,304,MA,5847,0.0075,0.0371
25,2,400,MA,42544,0.0545,0.3817
25,3,400,MA,68917,0.0865,0.6183
25,2,500,MA,46,0.0001,1
25,3,501,MA,120994,0.1519,1
25,3,502,MA,115554,0.145,1
25,5,503,MA,106741,0.1343,0.7245
25,6,503,MA,40582,0.0522,0.2755
25,2,504,MA,161,0.0002,0.0011
25,3,504,MA,41793,0.0525,0.2762
25,5,504,MA,109362,0.1376,0.7227
25,5,505,MA,131817,0.1658,0.9999
25,7,505,MA,8,0,0.0001
25,5,506,MA,55017,0.0692,0.465
25,7,506,MA,63302,0.0791,0.535
25,5,507,MA,139,0.0002,0.0011
25,7,507,MA,129851,0.1624,0.9989
25,5,508,MA,125783,0.1582,0.9962
25,7,508,MA,475,0.0006,0.0038
25,3,701,MA,209602,0.2631,1
25,3,702,MA,387,0.0005,0.0035
25,6,702,MA,111591,0.1435,0.9965
25,6,703,MA,206196,0.2651,1
25,6,704,MA,118819,0.1528,1
25,5,1000,MA,121,0.0002,0.0009
25,6,1000,MA,139403,0.1792,0.9991
25,3,1300,MA,27740,0.0348,0.2087
25,6,1300,MA,105197,0.1352,0.7913
25,3,1400,MA,109733,0.1377,0.8713
25,5,1400,MA,16213,0.0204,0.1287
25,1,1600,MA,85923,0.1176,0.5875
25,2,1600,MA,60324,0.0773,0.4125
25,1,1900,MA,155929,0.2135,1
25,1,1901,MA,145831,0.1996,1
25,1,1902,MA,128173,0.1755,1
25,2,2400,MA,118,0.0002,0.0009
25,4,2400,MA,82978,0.1068,0.6517
25,5,2400,MA,44231,0.0556,0.3474
25,5,2800,MA,94395,0.1187,0.6292
25,6,2800,MA,55626,0.0715,0.3708
25,4,3301,MA,317,0.0004,0.0026
25,7,3301,MA,123863,0.1549,0.9974
25,5,3302,MA,7,0,0
25,7,3302,MA,128361,0.1605,0.7957
25,8,3302,MA,32941,0.0413,0.2042
25,7,3303,MA,56823,0.071,0.4612
25,8,3303,MA,66380,0.0831,0.5388
25,7,3304,MA,138664,0.1734,1
25,7,3305,MA,74433,0.0931,0.5794
25,8,3305,MA,54039,0.0677,0.4206
25,5,3306,MA,80916,0.1018,0.663
25,6,3306,MA,418,0.0005,0.0034
25,7,3306,MA,40711,0.0509,0.3336
25,4,3400,MA,151797,0.1953,0.9989
25,8,3400,MA,165,0.0002,0.0011
25,4,3500,MA,67564,0.0869,0.5905
25,5,3500,MA,30177,0.038,0.2638
25,8,3500,MA,16669,0.0209,0.1457
25,2,3601,MA,3790,0.0049,0.0276
25,4,3601,MA,107659,0.1385,0.7846
25,8,3601,MA,25766,0.0323,0.1878
25,7,3602,MA,34084,0.0426,0.2695
25,8,3602,MA,92383,0.1157,0.7305
25,7,3603,MA,9144,0.0114,0.0698
25,8,3603,MA,121925,0.1527,0.9302
25,7,3900,MA,97,0.0001,0.0007
25,8,3900,MA,139115,0.1742,0.9993
25,8,4000,MA,139701,0.175,1
25,4,4200,MA,132706,0.1708,1
25,4,4301,MA,9947,0.0128,0.0895
25,9,4301,MA,101140,0.1306,0.9105
25,4,4302,MA,55544,0.0715,0.4992
25,9,4302,MA,55713,0.0719,0.5008
25,4,4303,MA,125878,0.162,0.9466
25,8,4303,MA,7100,0.0089,0.0534
25,9,4500,MA,117333,0.1515,1
25,9,4700,MA,136173,0.1758,1
25,9,4800,MA,127051,0.164,1
25,4,4901,MA,25058,0.0322,0.1984
