StateFIPS,CongressionalDistrict,PUMA,StateAbbreviation,Population2016,FracCDInPUMA,FracPUMAInCD
1,4,100,AL,93499.455,0.137,0.503
1,5,100,AL,92318,0.129,0.497
1,5,200,AL,187684.124,0.263,1
1,5,301,AL,126793.754,0.178,1
1,5,302,AL,108240.183,0.152,1
1,4,400,AL,71095.908,0.104,0.578
1,5,400,AL,51942.092,0.073,0.422
1,4,500,AL,95157,0.14,0.779
1,5,500,AL,27001.939,0.038,0.221
1,4,600,AL,33244,0.049,0.218
1,5,600,AL,119012,0.167,0.782
1,4,700,AL,106276,0.156,1
1,3,800,AL,88019,0.126,0.604
1,4,800,AL,4924.601,0.007,0.034
1,6,800,AL,52779.399,0.076,0.362
1,4,900,AL,102564,0.15,1
1,3,1000,AL,155140.021,0.222,0.989
1,4,1000,AL,1755.979,0.003,0.011
1,3,1100,AL,114611,0.164,1
1,6,1200,AL,210622,0.302,1
1,6,1301,AL,7.011,0,0
1,7,1301,AL,100987.544,0.149,1
1,6,1302,AL,16490.379,0.024,0.161
1,7,1302,AL,85771.204,0.126,0.839
1,6,1303,AL,158368.333,0.227,0.929
1,7,1303,AL,12049.275,0.018,0.071
1,6,1304,AL,125717.103,0.18,0.719
1,7,1304,AL,49235.76,0.072,0.281
1,6,1305,AL,57196.494,0.082,0.516
1,7,1305,AL,53697.898,0.079,0.484
1,4,1400,AL,117773.545,0.173,1
1,4,1500,AL,38883.414,0.057,0.356
1,7,1500,AL,70408.472,0.104,0.644
1,4,1600,AL,16629.531,0.024,0.142
1,7,1600,AL,100504.583,0.148,0.858
1,6,1700,AL,22643,0.032,0.176
1,7,1700,AL,105669,0.155,0.824
1,3,1800,AL,74570,0.107,0.578
1,6,1800,AL,54522,0.078,0.422
1,3,1900,AL,158991,0.227,1
1,2,2000,AL,126525.225,0.185,0.652
1,3,2000,AL,19038.489,0.027,0.098
1,7,2000,AL,48387.683,0.071,0.249
1,2,2100,AL,154763.331,0.227,0.86
1,3,2100,AL,12396.926,0.018,0.069
1,7,2100,AL,12810.345,0.019,0.071
1,1,2200,AL,84129.559,0.119,0.615
1,2,2200,AL,12395,0.018,0.091
1,7,2200,AL,40255.441,0.059,0.294
1,2,2300,AL,122595,0.18,1
1,2,2400,AL,69613,0.102,0.474
1,3,2400,AL,77135,0.11,0.526
1,2,2500,AL,197060,0.289,1
1,1,2600,AL,208563,0.295,1
1,1,2701,AL,111259.563,0.157,1
1,1,2702,AL,107764.025,0.152,1
1,1,2703,AL,195812.412,0.277,1
2,0,101,AK,135433.32,0.183,1
2,0,102,AK,162758.68,0.219,1
2,0,200,AK,162871,0.22,1
2,0,300,AK,168587,0.227,1
2,0,400,AK,112243.261,0.151,1
4,5,100,AZ,123698.968,0.157,1
4,5,101,AZ,162627.3,0.206,1
4,5,102,AZ,104641.082,0.133,0.718
4,9,102,AZ,41100.342,0.052,0.282
4,9,103,AZ,117927.691,0.149,1
4,5,104,AZ,111411.661,0.141,1
4,5,105,AZ,150333.324,0.19,0.999
4,9,105,AZ,83.368,0,0.001
4,5,106,AZ,25117.061,0.032,0.198
4,9,106,AZ,101642.063,0.129,0.802
4,5,107,AZ,111635.087,0.141,1
4,7,108,AZ,6139.207,0.008,0.055
4,9,108,AZ,106182.831,0.134,0.945
4,9,109,AZ,113546.989,0.144,1
4,6,110,AZ,97268.03,0.123,0.748
4,9,110,AZ,32739.104,0.041,0.252
4,4,111,AZ,1247.183,0.002,0.011
4,6,111,AZ,115331.061,0.146,0.989
4,4,112,AZ,138.946,0,0.001
4,6,112,AZ,109981.069,0.139,0.938
4,8,112,AZ,7126.282,0.009,0.061
4,6,113,AZ,106014.984,0.134,0.933
4,9,113,AZ,7575.357,0.01,0.067
4,6,114,AZ,95386.141,0.121,0.828
4,9,114,AZ,19815.978,0.025,0.172
4,6,115,AZ,104273.152,0.132,0.922
4,9,115,AZ,8836.99,0.011,0.078
4,7,116,AZ,48902.46,0.062,0.439
4,9,116,AZ,62490.305,0.079,0.561
4,7,117,AZ,29369.932,0.037,0.263
4,9,117,AZ,82280.717,0.104,0.737
4,7,118,AZ,112840.03,0.143,0.934
4,9,118,AZ,8003.312,0.01,0.066
4,7,119,AZ,117286.315,0.149,1
4,7,120,AZ,25651.727,0.032,0.23
4,9,120,AZ,85707.691,0.109,0.77
4,3,121,AZ,25949.628,0.035,0.189
4,7,121,AZ,111601.74,0.141,0.811
4,7,122,AZ,115966.88,0.147,1
4,3,123,AZ,36966.409,0.049,0.307
4,7,123,AZ,83532.346,0.106,0.693
4,7,124,AZ,107793.497,0.137,0.966
4,8,124,AZ,3771.561,0.005,0.034
4,6,125,AZ,70106.79,0.089,0.619
4,7,125,AZ,30380.35,0.038,0.268
4,8,125,AZ,11285.782,0.014,0.1
4,9,125,AZ,1531.745,0.002,0.014
4,6,126,AZ,57.802,0,0
4,8,126,AZ,135377.135,0.171,1
4,8,127,AZ,126104.408,0.16,1
4,6,128,AZ,63953.133,0.081,0.558
4,8,128,AZ,50610.944,0.064,0.442
4,4,129,AZ,87.814,0,0.001
4,6,129,AZ,26877.79,0.034,0.229
4,8,129,AZ,90658.629,0.115,0.771
4,8,130,AZ,129189.018,0.164,1
4,8,131,AZ,115092.073,0.146,1
4,3,132,AZ,14949.52,0.02,0.131
4,4,132,AZ,7557.572,0.01,0.066
4,8,132,AZ,91507.869,0.116,0.803
4,3,133,AZ,105440.301,0.14,0.912
4,8,133,AZ,10150.867,0.013,0.088
4,1,134,AZ,3328.044,0.004,0.027
4,3,134,AZ,67613.536,0.09,0.554
4,4,134,AZ,32394.517,0.043,0.265
4,8,134,AZ,18805.56,0.024,0.154
4,1,201,AZ,16.587,0,0
4,2,201,AZ,8074.597,0.011,0.077
4,3,201,AZ,96790.459,0.129,0.923
4,1,202,AZ,37847.664,0.05,0.317
4,2,202,AZ,11122.397,0.015,0.093
4,3,202,AZ,70579.378,0.094,0.59
4,1,203,AZ,55817.245,0.074,0.492
4,2,203,AZ,57658.365,0.079,0.508
4,1,204,AZ,1786.177,0.002,0.016
4,2,204,AZ,106477.072,0.147,0.984
4,2,205,AZ,112966.606,0.156,0.891
4,3,205,AZ,13802.18,0.018,0.109
4,2,206,AZ,105904.832,0.146,1
4,2,207,AZ,79407.632,0.109,0.752
4,3,207,AZ,26256.694,0.035,0.248
4,2,208,AZ,13.477,0,0
4,3,208,AZ,112011.836,0.149,1
4,2,209,AZ,118465.086,0.163,0.99
4,3,209,AZ,1207.717,0.002,0.01
4,1,300,AZ,183138,0.244,1
4,1,400,AZ,140908,0.188,1
4,1,500,AZ,32622.281,0.043,0.145
4,4,500,AZ,192939.719,0.255,0.855
4,1,600,AZ,1676.352,0.002,0.007
4,4,600,AZ,223889.648,0.296,0.993
4,3,700,AZ,133652.639,0.178,0.65
4,4,700,AZ,71978.361,0.095,0.35
4,1,800,AZ,85373.219,0.114,0.756
4,4,800,AZ,27490.862,0.036,0.244
4,4,803,AZ,137570.089,0.182,1
4,1,805,AZ,67095.38,0.089,0.528
4,4,805,AZ,60041.561,0.079,0.472
4,1,807,AZ,141129.857,0.188,0.996
4,3,807,AZ,607.032,0.001,0.004
4,2,900,AZ,125770,0.173,0.732
4,3,900,AZ,45985,0.061,0.268
5,3,100,AR,258291,0.325,1
5,3,200,AR,228049,0.287,1
5,1,300,AR,48494.302,0.067,0.314
5,3,300,AR,85688.144,0.108,0.555
5,4,300,AR,20129.554,0.028,0.13
5,1,400,AR,117684,0.163,0.876
5,2,400,AR,16628,0.022,0.124
5,1,500,AR,188877.11,0.262,1
5,1,600,AR,102728.89,0.142,1
5,1,700,AR,102710,0.142,1
5,1,800,AR,32113,0.044,0.288
5,2,800,AR,79263,0.104,0.712
5,2,900,AR,203151.289,0.267,1
5,2,1000,AR,190098.711,0.25,1
5,1,1100,AR,72228,0.1,0.371
5,2,1100,AR,122227,0.161,0.629
5,2,1200,AR,118703,0.156,1
5,2,1300,AR,31069,0.041,0.218
5,3,1300,AR,63779,0.08,0.447
5,4,1300,AR,47728,0.067,0.335
5,3,1400,AR,159218.574,0.2,0.838
5,4,1400,AR,30841.426,0.043,0.162
5,4,1500,AR,100155,0.141,1
5,4,1600,AR,162387,0.229,1
5,1,1700,AR,13379.074,0.019,0.135
5,4,1700,AR,85675.673,0.121,0.865
5,1,1800,AR,43783.253,0.061,0.429
5,4,1800,AR,58380,0.082,0.571
5,4,1900,AR,100499,0.142,1
5,4,2000,AR,104289,0.147,1
6,13,101,CA,143050.685,0.187,1
6,13,102,CA,172477.107,0.225,1
6,13,103,CA,136624.701,0.178,1
6,13,104,CA,135947.191,0.177,1
6,13,105,CA,176955.658,0.231,0.992
6,15,105,CA,1459.757,0.002,0.008
6,13,106,CA,1814.331,0.002,0.012
6,15,106,CA,145199.953,0.19,0.988
6,15,107,CA,158909.445,0.207,1
6,15,108,CA,98715.762,0.129,0.668
6,17,108,CA,49007.671,0.065,0.332
6,15,109,CA,60322.42,0.079,0.291
6,17,109,CA,146709.895,0.193,0.709
6,15,110,CA,220508.334,0.288,1
6,17,110,CA,1.091,0,0
6,4,300,CA,154839,0.211,0.828
6,8,300,CA,32125,0.044,0.172
6,1,701,CA,114864.337,0.162,1
6,1,702,CA,111999.663,0.158,1
6,1,1100,CA,65593.946,0.093,0.522
6,2,1100,CA,12782,0.018,0.102
6,3,1100,CA,47355.054,0.064,0.377
6,11,1301,CA,124197.68,0.163,1
6,5,1302,CA,53184.14,0.072,0.414
6,11,1302,CA,75227.153,0.099,0.586
6,5,1303,CA,45250.343,0.061,0.323
6,11,1303,CA,95014.033,0.125,0.677
6,11,1304,CA,127451.489,0.168,1
6,11,1305,CA,53727.343,0.071,0.399
6,15,1305,CA,81083.36,0.106,0.601
6,11,1306,CA,121421.068,0.16,1
6,11,1307,CA,130362.279,0.171,1
6,9,1308,CA,82906.661,0.11,0.715
6,11,1308,CA,33106.18,0.044,0.285
6,9,1309,CA,112103.293,0.149,0.999
6,11,1309,CA,91.977,0,0.001
6,1,1500,CA,101895,0.144,0.787
6,2,1500,CA,27540,0.038,0.213
6,4,1700,CA,185625,0.253,1
6,16,1901,CA,3180.551,0.004,0.021
6,21,1901,CA,149237.332,0.205,0.979
6,16,1902,CA,8546.413,0.012,0.047
6,22,1902,CA,174334.193,0.237,0.953
6,16,1903,CA,73390.678,0.1,0.684
6,22,1903,CA,33905.512,0.046,0.316
6,16,1904,CA,166008.944,0.226,0.926
6,21,1904,CA,166.4,0,0.001
6,22,1904,CA,13009.716,0.018,0.073
6,16,1905,CA,90831.049,0.123,0.797
6,21,1905,CA,2250.608,0.003,0.02
6,22,1905,CA,20846.298,0.028,0.183
6,22,1906,CA,108098.7,0.147,1
6,4,1907,CA,15704.758,0.021,0.115
6,21,1907,CA,60504.183,0.083,0.445
6,22,1907,CA,59899.667,0.081,0.44
6,2,2300,CA,136646,0.19,1
6,51,2500,CA,180883,0.242,1
6,21,2901,CA,132677.471,0.182,0.663
6,23,2901,CA,67501.057,0.091,0.337
6,23,2902,CA,211146.291,0.286,1
6,21,2903,CA,67660.178,0.093,0.414
6,23,2903,CA,95827.77,0.13,0.586
6,21,2904,CA,108033.726,0.148,0.951
6,23,2904,CA,5616.658,0.008,0.049
6,21,2905,CA,22218.993,0.03,0.113
6,23,2905,CA,174105.855,0.236,0.887
6,21,3100,CA,149785,0.206,1
6,2,3300,CA,87628,0.122,0.577
6,3,3300,CA,33328.62,0.045,0.22
6,5,3300,CA,30787.38,0.042,0.203
6,23,3701,CA,6.195,0,0
6,25,3701,CA,142582.878,0.196,0.988
6,27,3701,CA,1012.903,0.001,0.007
6,28,3701,CA,529.683,0.001,0.004
6,29,3701,CA,99.122,0,0.001
6,32,3701,CA,116.675,0,0.001
6,25,3702,CA,194219.249,0.268,1
6,23,3703,CA,82782.364,0.112,0.49
6,25,3703,CA,86171.098,0.119,0.51
6,23,3704,CA,2992.246,0.004,0.018
6,25,3704,CA,166617.9,0.23,0.982
6,25,3705,CA,15033.504,0.021,0.087
6,29,3705,CA,3626.213,0.005,0.021
6,30,3705,CA,153701.063,0.212,0.892
6,25,3706,CA,62.984,0,0
6,29,3706,CA,90923.792,0.125,0.646
6,30,3706,CA,49863.532,0.069,0.354
6,28,3707,CA,540.008,0.001,0.003
6,29,3707,CA,155336.576,0.214,0.997
6,28,3708,CA,59651.831,0.082,0.422
6,29,3708,CA,81631.103,0.112,0.578
6,27,3709,CA,64674.012,0.089,0.568
6,28,3709,CA,42231.138,0.058,0.371
6,32,3709,CA,6880.719,0.009,0.06
6,27,3710,CA,2767.156,0.004,0.015
6,32,3710,CA,176929.686,0.244,0.985
6,27,3711,CA,73975.993,0.102,0.437
6,32,3711,CA,93959.403,0.129,0.555
6,35,3711,CA,1337.115,0.002,0.008
6,27,3712,CA,212.699,0,0.001
6,35,3712,CA,151459.46,0.206,0.999
6,32,3713,CA,81108.648,0.112,0.716
6,35,3713,CA,553.431,0.001,0.005
6,39,3713,CA,31570.359,0.043,0.279
6,32,3714,CA,180.691,0,0.002
6,35,3714,CA,555.496,0.001,0.005
6,39,3714,CA,111940.755,0.152,0.993
6,32,3715,CA,124017.119,0.171,1
6,32,3716,CA,108590.224,0.15,0.953
6,38,3716,CA,5315.418,0.007,0.047
6,39,3716,CA,34.073,0,0
6,27,3717,CA,177374.703,0.244,0.908
6,32,3717,CA,17872.937,0.025,0.092
6,27,3718,CA,128132.748,0.176,0.918
6,28,3718,CA,11389.738,0.016,0.082
6,28,3719,CA,196994.665,0.271,1
6,28,3720,CA,97487.527,0.134,0.799
6,30,3720,CA,24497.591,0.034,0.201
6,29,3721,CA,115007.342,0.158,0.835
6,30,3721,CA,22785.672,0.031,0.165
6,29,3722,CA,132223.596,0.182,0.804
6,30,3722,CA,32267.311,0.044,0.196
6,29,3723,CA,145846.677,0.201,1
6,29,3724,CA,1069.692,0.001,0.006
6,30,3724,CA,171691.708,0.237,0.994
6,30,3725,CA,173947.766,0.24,1
6,26,3726,CA,8538.948,0.012,0.081
6,30,3726,CA,5687.125,0.008,0.054
6,33,3726,CA,90577.897,0.125,0.864
6,28,3727,CA,2541.034,0.004,0.016
6,30,3727,CA,89205.677,0.123,0.571
6,33,3727,CA,64440.663,0.089,0.413
6,33,3728,CA,105844.751,0.146,1
6,33,3729,CA,37939.981,0.052,0.188
6,37,3729,CA,164189.411,0.226,0.812
6,33,3730,CA,49276.028,0.068,0.29
6,34,3730,CA,29441.301,0.041,0.173
6,37,3730,CA,91004.328,0.125,0.536
6,28,3731,CA,76306.393,0.105,0.682
6,33,3731,CA,35617.841,0.049,0.318
6,28,3732,CA,163894.11,0.226,0.898
6,33,3732,CA,1053.171,0.001,0.006
6,34,3732,CA,17513.62,0.024,0.096
6,34,3733,CA,116343.424,0.16,1
6,28,3734,CA,74193.855,0.102,0.367
6,34,3734,CA,127738.325,0.176,0.633
6,37,3734,CA,4.13,0,0
6,27,3735,CA,3.098,0,0
6,28,3735,CA,3.098,0,0
6,34,3735,CA,200059.187,0.276,1
6,27,3736,CA,112240.186,0.155,0.947
6,34,3736,CA,6228.166,0.009,0.053
6,27,3737,CA,129944.822,0.179,0.98
6,32,3737,CA,89.829,0,0.001
6,38,3737,CA,517.293,0.001,0.004
6,40,3737,CA,2073.302,0.003,0.016
6,27,3738,CA,16.52,0,0
6,32,3738,CA,116017.147,0.16,0.855
6,38,3738,CA,19640.613,0.027,0.145
6,32,3739,CA,1.033,0,0
6,38,3739,CA,113888.089,0.157,0.663
6,39,3739,CA,58008.057,0.079,0.337
6,27,3740,CA,1458.952,0.002,0.011
6,38,3740,CA,130798.717,0.18,0.985
6,40,3740,CA,553.431,0.001,0.004
6,40,3741,CA,148158.491,0.204,1
6,40,3742,CA,102951.628,0.142,0.757
6,44,3742,CA,33115.011,0.046,0.243
6,34,3743,CA,26932.275,0.037,0.21
6,38,3743,CA,56.789,0,0
6,40,3743,CA,101050.757,0.139,0.789
6,34,3744,CA,171130.016,0.236,0.972
6,37,3744,CA,2776.449,0.004,0.016
6,40,3744,CA,2224.05,0.003,0.013
6,37,3745,CA,2627.766,0.004,0.021
6,40,3745,CA,123602.046,0.17,0.979
6,34,3746,CA,30376.765,0.042,0.268
6,37,3746,CA,83026.039,0.114,0.732
6,37,3747,CA,163424.313,0.225,1
6,33,3748,CA,36616.289,0.05,0.199
6,37,3748,CA,91640.361,0.126,0.499
6,43,3748,CA,55289.43,0.076,0.301
6,43,3749,CA,117392.465,0.162,1
6,37,3750,CA,127070.284,0.175,0.712
6,43,3750,CA,51392.696,0.071,0.288
6,44,3750,CA,73.309,0,0
6,40,3751,CA,37078.859,0.051,0.242
6,43,3751,CA,67871.73,0.094,0.444
6,44,3751,CA,47999.832,0.066,0.314
6,44,3752,CA,176929.686,0.244,1
6,40,3753,CA,113823.04,0.157,1
6,38,3754,CA,140422.844,0.193,1
6,38,3755,CA,111825.112,0.154,0.894
6,40,3755,CA,13320.552,0.018,0.106
6,38,3756,CA,40250.763,0.055,0.332
6,40,3756,CA,80926.924,0.112,0.668
6,44,3757,CA,161722.718,0.223,1
6,43,3758,CA,158935.944,0.219,1
6,43,3759,CA,116664.538,0.161,1
6,33,3760,CA,142532.284,0.196,1
6,33,3761,CA,42969.39,0.059,0.332
6,43,3761,CA,86456.074,0.119,0.668
6,43,3762,CA,22404.671,0.031,0.192
6,44,3762,CA,94086.403,0.13,0.808
6,38,3763,CA,892.098,0.001,0.006
6,44,3763,CA,86173.163,0.119,0.585
6,47,3763,CA,60192.872,0.082,0.409
6,38,3764,CA,146082.091,0.201,0.889
6,47,3764,CA,18208.506,0.025,0.111
6,47,3765,CA,134323.743,0.184,1
6,47,3766,CA,105534.995,0.144,1
6,33,3767,CA,29069.594,0.04,0.159
6,43,3767,CA,28331.341,0.039,0.155
6,44,3767,CA,125662.958,0.173,0.686
6,33,3768,CA,89825.189,0.124,0.781
6,43,3768,CA,21024.191,0.029,0.183
6,47,3768,CA,4229.206,0.006,0.037
6,47,3769,CA,103938.718,0.142,1
6,4,3900,CA,29172.635,0.04,0.189
6,16,3900,CA,125524.365,0.171,0.811
6,2,4101,CA,108270.606,0.151,1
6,2,4102,CA,152380.394,0.212,1
6,16,4701,CA,109884.393,0.149,1
6,16,4702,CA,158787.607,0.216,1
6,20,5301,CA,183471.758,0.248,1
6,20,5302,CA,171135.936,0.232,1
6,20,5303,CA,140038.307,0.19,1
6,5,5500,CA,142166,0.193,1
6,1,5700,CA,85611.093,0.121,0.839
6,4,5700,CA,16442.907,0.022,0.161
6,45,5901,CA,26.348,0,0
6,48,5901,CA,69578.488,0.094,0.372
6,49,5901,CA,117667.626,0.157,0.628
6,45,5902,CA,103204.735,0.139,0.925
6,49,5902,CA,8414.466,0.011,0.075
6,45,5903,CA,61381.128,0.083,0.293
6,48,5903,CA,148113.154,0.2,0.707
6,45,5904,CA,210960.28,0.285,1
6,48,5904,CA,33.725,0,0
6,39,5905,CA,48.48,0,0
6,45,5905,CA,200559.182,0.271,0.964
6,46,5905,CA,7495.451,0.01,0.036
6,39,5906,CA,186549.475,0.253,1
6,45,5906,CA,1.054,0,0
6,39,5907,CA,193885.785,0.263,0.97
6,46,5907,CA,5956.734,0.008,0.03
6,38,5908,CA,16410.528,0.023,0.088
6,39,5908,CA,60262.923,0.082,0.321
6,46,5908,CA,2793.932,0.004,0.015
6,47,5908,CA,83057.021,0.113,0.443
6,48,5908,CA,25012.591,0.034,0.133
6,39,5909,CA,3169.126,0.004,0.021
6,46,5909,CA,140880.128,0.19,0.914
6,47,5909,CA,10009.041,0.014,0.065
6,39,5910,CA,9660.195,0.013,0.048
6,45,5910,CA,32721.987,0.044,0.163
6,46,5910,CA,158457.341,0.214,0.789
6,39,5911,CA,2010.872,0.003,0.014
6,45,5911,CA,72737.074,0.098,0.5
6,46,5911,CA,70612.379,0.095,0.486
6,46,5912,CA,6496.339,0.009,0.037
6,47,5912,CA,120752.438,0.165,0.686
6,48,5912,CA,48655.091,0.066,0.277
6,46,5913,CA,58745.284,0.079,0.349
6,47,5913,CA,88206.455,0.121,0.523
6,48,5913,CA,21555.746,0.029,0.128
6,47,5914,CA,3442.09,0.005,0.017
6,48,5914,CA,197058.073,0.266,0.983
6,45,5915,CA,58932.881,0.08,0.559
6,49,5915,CA,46505.102,0.062,0.441
6,46,5916,CA,116006.654,0.157,0.726
6,47,5916,CA,4.216,0,0
6,48,5916,CA,43783.891,0.059,0.274
6,45,5917,CA,295.097,0,0.002
6,46,5917,CA,173396.602,0.234,0.998
6,46,5918,CA,1.054,0,0
6,48,5918,CA,187023.737,0.252,1
6,4,6101,CA,135571.923,0.185,1
6,4,6102,CA,122825.742,0.167,1
6,1,6103,CA,48918.425,0.069,0.401
6,4,6103,CA,73214.911,0.1,0.599
6,36,6501,CA,196522.584,0.256,1
6,36,6502,CA,141937.945,0.185,0.993
6,42,6502,CA,932.353,0.001,0.007
6,42,6503,CA,50791.979,0.066,0.365
6,50,6503,CA,88243.131,0.117,0.635
6,42,6504,CA,138307.766,0.18,1
6,41,6505,CA,6283.297,0.008,0.033
6,42,6505,CA,185544.808,0.242,0.967
6,36,6506,CA,114376.279,0.149,0.71
6,42,6506,CA,46631.831,0.061,0.29
6,36,6507,CA,150345.48,0.196,0.957
6,41,6507,CA,522.336,0.001,0.003
6,42,6507,CA,6209.144,0.008,0.04
6,41,6508,CA,198787.493,0.259,1
6,42,6508,CA,62.157,0,0
6,41,6509,CA,95713.951,0.125,0.745
6,42,6509,CA,32811.196,0.043,0.255
6,41,6510,CA,160475.96,0.209,1
6,41,6511,CA,178653.028,0.233,0.996
6,42,6511,CA,794.954,0.001,0.004
6,41,6512,CA,22549.859,0.029,0.206
6,42,6512,CA,87004.355,0.114,0.794
6,42,6513,CA,158420.421,0.207,1
6,41,6514,CA,103579.521,0.135,0.639
6,42,6514,CA,58543.05,0.076,0.361
6,36,6515,CA,163315.547,0.213,0.998
6,42,6515,CA,380.575,0,0.002
6,6,6701,CA,880.632,0.001,0.008
6,7,6701,CA,111284.077,0.148,0.992
6,7,6702,CA,118344.073,0.158,1
6,6,6703,CA,61.911,0,0.001
6,7,6703,CA,116683.149,0.156,0.999
6,3,6704,CA,2.135,0,0
6,6,6704,CA,115293.352,0.154,0.902
6,7,6704,CA,12474.013,0.017,0.098
6,3,6705,CA,104.608,0,0.001
6,6,6705,CA,111167.727,0.148,0.999
6,3,6706,CA,28772.635,0.039,0.231
6,6,6706,CA,95727.32,0.128,0.769
6,6,6707,CA,118142.329,0.157,0.973
6,7,6707,CA,3222.578,0.004,0.027
6,6,6708,CA,108673.138,0.145,0.765
6,7,6708,CA,33357.256,0.044,0.235
6,6,6709,CA,147119.911,0.196,1
6,3,6710,CA,89.664,0,0.001
6,6,6710,CA,1154.962,0.002,0.007
6,7,6710,CA,161690.36,0.215,0.992
6,3,6711,CA,9374.19,0.013,0.082
6,6,6711,CA,5.337,0,0
6,7,6711,CA,76729.162,0.102,0.675
6,9,6711,CA,27573.909,0.037,0.243
6,7,6712,CA,116531.574,0.155,1
6,8,7101,CA,146633.501,0.199,1
6,8,7102,CA,170344.579,0.231,1
6,8,7103,CA,175654.835,0.238,1
6,8,7104,CA,96636.132,0.131,0.833
6,27,7104,CA,121.978,0,0.001
6,31,7104,CA,19242.052,0.026,0.166
6,8,7105,CA,66695.756,0.091,0.462
6,31,7105,CA,77786.303,0.105,0.538
6,31,7106,CA,91843.232,0.124,0.851
6,35,7106,CA,16108.476,0.022,0.149
6,8,7107,CA,48701.877,0.066,0.436
6,31,7107,CA,63064.803,0.085,0.564
6,31,7108,CA,178114.377,0.241,1
6,31,7109,CA,69415.027,0.094,0.609
6,35,7109,CA,44629.279,0.061,0.391
6,31,7110,CA,3210.339,0.004,0.029
6,35,7110,CA,108391.25,0.147,0.971
6,8,7111,CA,23.134,0,0
6,31,7111,CA,173665.329,0.235,1
6,27,7112,CA,34453.568,0.047,0.271
6,31,7112,CA,46501.012,0.063,0.366
6,35,7112,CA,46266.52,0.063,0.364
6,35,7113,CA,175895.637,0.239,1
6,35,7114,CA,83904.138,0.114,0.514
6,39,7114,CA,79306.824,0.108,0.486
6,31,7115,CA,16291.443,0.022,0.132
6,35,7115,CA,107194.602,0.146,0.868
6,49,7301,CA,204330.163,0.272,1
6,50,7301,CA,3.216,0,0
6,49,7302,CA,913.227,0.001,0.007
6,50,7302,CA,115498.511,0.153,0.923
6,51,7302,CA,8675.653,0.012,0.069
6,49,7303,CA,106487.366,0.142,0.929
6,50,7303,CA,8170.806,0.011,0.071
6,49,7304,CA,122323.058,0.163,0.995
6,50,7304,CA,632.399,0.001,0.005
6,49,7305,CA,5066.693,0.007,0.041
6,50,7305,CA,118751.613,0.157,0.959
6,50,7306,CA,147154.889,0.195,0.999
6,52,7306,CA,192.935,0,0.001
6,50,7307,CA,113010.719,0.15,0.999
6,52,7307,CA,108.258,0,0.001
6,50,7308,CA,1253.007,0.002,0.009
6,52,7308,CA,132445.725,0.176,0.991
6,49,7309,CA,118025.962,0.157,0.681
6,50,7309,CA,4362.479,0.006,0.025
6,52,7309,CA,50873.796,0.068,0.294
6,49,7310,CA,5187.813,0.007,0.029
6,52,7310,CA,172345.795,0.229,0.962
6,53,7310,CA,1632.446,0.002,0.009
6,49,7311,CA,7074.291,0.009,0.059
6,52,7311,CA,112074.983,0.149,0.941
6,49,7312,CA,8481.646,0.011,0.072
6,52,7312,CA,109441.418,0.145,0.928
6,50,7313,CA,133101.704,0.176,0.707
6,53,7313,CA,55199.831,0.073,0.293
6,52,7314,CA,46176.895,0.061,0.291
6,53,7314,CA,112673.083,0.15,0.709
6,52,7315,CA,95713.007,0.127,0.591
6,53,7315,CA,66361.132,0.088,0.409
6,51,7316,CA,39295.54,0.053,0.221
6,52,7316,CA,34043.415,0.045,0.192
6,53,7316,CA,104132.485,0.138,0.587
6,51,7317,CA,95560.803,0.128,0.547
6,53,7317,CA,79197.754,0.105,0.453
6,51,7318,CA,82079.992,0.11,0.491
6,53,7318,CA,84921.498,0.113,0.509
6,50,7319,CA,24738.58,0.033,0.178
6,51,7319,CA,7852.462,0.011,0.056
6,53,7319,CA,106504.516,0.141,0.766
6,51,7320,CA,2250.911,0.003,0.016
6,53,7320,CA,142793.482,0.19,0.984
6,51,7321,CA,186023.828,0.249,1
6,51,7322,CA,144609.217,0.194,1
6,12,7501,CA,148100.595,0.195,1
6,12,7502,CA,115753.07,0.152,1
6,12,7503,CA,139588.942,0.184,1
6,12,7504,CA,115334.517,0.152,1
6,12,7505,CA,110802.9,0.146,0.973
6,14,7505,CA,3121.3,0.004,0.027
6,12,7506,CA,26692.197,0.035,0.223
6,14,7506,CA,93173.937,0.124,0.777
6,12,7507,CA,103941.664,0.137,0.878
6,14,7507,CA,14377.879,0.019,0.122
6,9,7701,CA,186222.129,0.247,1
6,9,7702,CA,162746.43,0.216,1
6,9,7703,CA,33046.058,0.044,0.158
6,10,7703,CA,176300.603,0.237,0.842
6,9,7704,CA,149932.063,0.199,0.855
6,10,7704,CA,25461.717,0.034,0.145
6,24,7901,CA,171061.251,0.232,1
6,24,7902,CA,111825.749,0.151,1
6,14,8101,CA,146153.786,0.195,1
6,14,8102,CA,124951.976,0.167,1
6,14,8103,CA,110983.499,0.148,1
6,14,8104,CA,122556.832,0.163,0.97
6,18,8104,CA,3804.552,0.005,0.03
6,14,8105,CA,91855.35,0.122,0.678
6,18,8105,CA,43597.999,0.058,0.322
6,14,8106,CA,42815.585,0.057,0.354
6,18,8106,CA,78077.42,0.104,0.646
6,24,8301,CA,128069.878,0.173,1
6,24,8302,CA,107939.89,0.146,1
6,24,8303,CA,210160.232,0.284,1
6,17,8501,CA,1153.812,0.002,0.005
6,18,8501,CA,209268.708,0.277,0.995
