StateFIPS,PUMA,CongressionalDistrict,StateAbbreviation,Population2010,PUMAWgt
51,1500,1,VA,99863,0.667
51,1500,7,VA,49763,0.333
51,1600,6,VA,97027,0.796
51,1600,9,VA,24802,0.204
51,1700,6,VA,102338,0.815
51,1700,9,VA,23191,0.185
51,1800,5,VA,100051,0.421
51,1800,6,VA,137610,0.579
51,1900,1,VA,123965,0.731
51,1900,2,VA,45553,0.269
51,1900,7,VA,16,0
51,2000,2,VA,295,0.002
51,2000,3,VA,180685,0.998
51,2100,2,VA,33630,0.245
51,2100,3,VA,103806,0.755
51,2200,1,VA,96289,0.471
51,2200,2,VA,107975,0.529
51,2200,3,VA,2,0
51,2300,1,VA,18429,0.114
51,2300,4,VA,143404,0.886
51,2400,9,VA,178237,1
51,2500,9,VA,115797,1
51,2600,9,VA,128096,1
51,2700,9,VA,157852,1
51,2801,2,VA,120279,1
51,2802,2,VA,156722,1
51,2803,2,VA,160993,1
51,2900,2,VA,82672,0.34
51,2900,3,VA,160131,0.66
51,3000,3,VA,110405,0.497
51,3000,4,VA,111804,0.503
51,3100,3,VA,183002,0.85
51,3100,4,VA,32388,0.15
51,3200,3,VA,8582,0.067
51,3200,4,VA,55885,0.438
51,3200,5,VA,63075,0.495
51,3300,5,VA,70631,0.495
51,3300,9,VA,71990,0.505
51,3400,5,VA,114366,0.8
51,3400,7,VA,28543,0.2
51,3500,5,VA,106561,1
53,100,1,WA,102973,0.512
53,100,2,WA,98167,0.488
53,200,1,WA,50523,0.239
53,200,2,WA,160653,0.761
53,300,4,WA,63094,0.327
53,300,8,WA,129825,0.673
53,400,4,WA,107848,0.591
53,400,5,WA,74653,0.409
53,500,5,WA,205851,1
53,601,5,WA,128926,1
53,602,5,WA,136444,1
53,700,4,WA,4943,0.038
53,700,5,WA,126581,0.962
53,800,4,WA,253332,1
53,901,4,WA,109873,1
53,902,4,WA,133366,1
53,1001,1,WA,13874,0.089
53,1001,2,WA,142447,0.911
53,1002,2,WA,119233,0.728
53,1002,7,WA,44621,0.272
53,1003,1,WA,98841,0.743
53,1003,2,WA,34137,0.257
53,1004,1,WA,119313,0.955
53,1004,2,WA,5583,0.045
53,1005,1,WA,22941,0.17
53,1005,2,WA,112345,0.83
53,1100,3,WA,137772,1
53,1201,3,WA,12938,0.101
53,1201,10,WA,115792,0.899
53,1202,10,WA,123534,1
53,1300,6,WA,140870,0.709
53,1300,9,WA,18159,0.091
53,1300,10,WA,39636,0.2
53,1401,6,WA,749,0.004
53,1401,8,WA,77124,0.441
53,1401,9,WA,4299,0.025
53,1401,10,WA,92745,0.53
53,1402,8,WA,46325,0.235
53,1402,10,WA,150584,0.765
53,1403,6,WA,3,0
53,1403,10,WA,103222,1
53,1404,6,WA,61642,0.507
53,1404,8,WA,29699,0.244
53,1404,10,WA,30212,0.249
53,1500,3,WA,96375,0.57
53,1500,6,WA,72797,0.43
53,1600,6,WA,145245,0.897
53,1600,10,WA,16730,0.103
53,1701,6,WA,123226,1
53,1702,6,WA,127916,1
53,1801,7,WA,137644,1
53,1802,7,WA,118748,1
53,1803,7,WA,110224,0.943
53,1803,9,WA,6667,0.057
53,1804,7,WA,32171,0.3
53,1804,9,WA,75240,0.7
53,1805,7,WA,83967,0.657
53,1805,9,WA,43897,0.343
53,1900,9,WA,119604,1
53,2001,1,WA,60342,0.479
53,2001,7,WA,65605,0.521
53,2002,1,WA,146015,1
53,2002,9,WA,9,0
53,2003,1,WA,847,0.006
53,2003,8,WA,91562,0.677
53,2003,9,WA,42845,0.317
53,2004,8,WA,25136,0.184
53,2004,9,WA,111489,0.816
53,2005,7,WA,68730,0.555
53,2005,9,WA,55074,0.445
53,2006,8,WA,50681,0.391
53,2006,9,WA,79036,0.609
53,2007,7,WA,10724,0.089
53,2007,9,WA,110057,0.911
53,2008,8,WA,132273,0.971
53,2008,9,WA,3917,0.029
53,2009,1,WA,56661,0.381
53,2009,8,WA,89843,0.604
53,2009,9,WA,2188,0.015
53,2101,3,WA,128191,1
53,2102,3,WA,137813,1
53,2200,3,WA,159359,1
54,100,1,WV,148878,1
54,200,1,WV,150614,1
54,300,1,WV,129709,1
54,400,1,WV,40149,0.154
54,400,2,WV,220892,0.846
54,500,1,WV,32423,0.277
54,500,2,WV,84554,0.723
54,600,1,WV,114218,0.665
54,600,2,WV,57482,0.335
54,700,3,WV,123643,1
54,800,2,WV,257934,0.913
54,800,3,WV,24629,0.087
54,900,3,WV,125625,1
54,1000,3,WV,106288,1
54,1100,3,WV,108167,1
54,1200,3,WV,127789,1
55,100,7,WI,178774,1
55,200,8,WI,103986,1
55,300,8,WI,144026,1
55,400,3,WI,43857,0.173
55,400,7,WI,209110,0.827
55,500,3,WI,135134,0.839
55,500,7,WI,26017,0.161
55,600,3,WI,155882,0.507
55,600,7,WI,151877,0.493
55,700,3,WI,195800,0.967
55,700,7,WI,6630,0.033
55,800,2,WI,81053,0.553
55,800,3,WI,65541,0.447
55,900,3,WI,114638,1
55,1000,2,WI,61976,0.299
55,1000,5,WI,36503,0.176
55,1000,6,WI,109089,0.526
55,1100,2,WI,227088,1
55,1200,2,WI,260985,1
55,1300,6,WI,81442,0.381
55,1300,7,WI,4423,0.021
55,1300,8,WI,127768,0.598
55,1400,6,WI,160584,0.62
55,1400,8,WI,98591,0.38
55,1500,6,WI,156153,0.398
55,1500,8,WI,236502,0.602
55,1600,7,WI,134063,1
55,1700,1,WI,91002,0.489
55,1700,5,WI,94912,0.511
55,1800,1,WI,166426,1
55,1900,1,WI,195408,1
55,2001,4,WI,166484,1
55,2002,4,WI,135891,1
55,2003,4,WI,130515,1
55,2004,4,WI,161884,1
55,2004,5,WI,27,0
55,2101,4,WI,63046,0.567
55,2101,5,WI,46396,0.417
55,2101,6,WI,1695,0.015
55,2102,1,WI,91640,0.379
55,2102,4,WI,53053,0.219
55,2102,5,WI,97104,0.402
55,2201,1,WI,31356,0.203
55,2201,5,WI,122873,0.797
55,2202,1,WI,48170,0.421
55,2202,5,WI,66185,0.579
55,2203,1,WI,6281,0.052
55,2203,5,WI,115026,0.948
55,2300,5,WI,131887,0.604
55,2300,6,WI,86395,0.396
55,2400,1,WI,80559,0.502
55,2400,2,WI,79772,0.498
55,2500,6,WI,115507,1
56,100,0,WY,142776,1
56,200,0,WY,131458,1
56,300,0,WY,161355,1
56,400,0,WY,128037,1
